序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
137,300510,金冠股份,4.86,8.48,0.38,1215598.0,583648967.24,11.16,4.96,4.46,4.47,4.48,2.58,14.74,-42.61,1.81,4007996802.0,4007996802.0,0.21,0.21,9.71,17.68
138,300820,英杰电气,59.0,8.46,4.6,125301.0,721599808.78,10.31,60.5,54.89,56.77,54.4,1.92,11.21,50.97,5.22,13114531092.0,6594474014.0,-0.15,0.03,15.6,23.04
139,688676,金盘科技,106.24,8.43,8.26,271372.0,2832793359.0,11.84,107.6,96.0,96.0,97.98,0.87,5.9,75.44,10.36,48847490831.0,48847490831.0,0.04,-0.06,78.05,17.6
140,301459,丰茂股份,50.45,8.31,3.87,60874.0,302415572.73,11.31,51.88,46.61,47.0,46.58,3.87,23.32,46.38,4.22,5252945819.0,1316694096.0,0.0,0.12,24.05,13.68
141,300227,光韵达,11.35,8.3,0.87,876975.0,1011620060.42,18.89,12.4,10.42,10.51,10.48,3.05,20.25,-90.34,3.99,6317539288.0,4915318724.0,-0.09,0.0,23.37,23.24
142,001400,江顺科技,127.0,8.28,9.71,44862.0,554923067.17,11.45,128.98,115.55,115.55,117.29,0.87,29.91,87.32,6.2,7620000000.0,1905000000.0,0.0,-0.39,98.56,63.32
143,688552,航天南湖,49.91,8.26,3.81,156097.0,765219950.0,16.1,52.48,45.06,45.77,46.1,0.86,17.98,336.77,6.49,16832047680.0,4333563070.0,-0.06,-0.06,35.99,37.42
144,688239,航宇科技,68.15,8.24,5.19,119213.0,799990191.0,10.94,69.88,62.99,63.6,62.96,1.05,6.25,66.79,6.6,12991437294.0,12991437294.0,0.0,-0.37,49.62,0.71
145,300751,迈为股份,257.6,8.24,19.6,180889.0,4603744043.56,13.07,266.66,235.55,238.0,238.0,1.22,9.36,81.39,9.16,71974729546.0,49807580558.0,0.0,-0.04,166.58,25.05
146,002921,联诚精密,20.85,8.2,1.58,128051.0,262353611.13,8.82,21.18,19.48,19.6,19.27,1.49,9.96,-202.84,2.35,3106027148.0,2679258986.0,-0.24,-0.1,31.63,22.5
147,300477,ST合纵,3.57,8.18,0.27,1517771.0,522362884.42,13.94,3.61,3.15,3.28,3.3,1.18,15.32,-21.23,3.88,3827106713.0,3537336496.0,0.0,0.56,78.5,36.26
148,300871,回盛生物,28.16,8.18,2.13,331823.0,935168920.86,14.37,30.0,26.26,26.9,26.03,1.53,16.4,22.74,2.7,5697684805.0,5697684805.0,0.04,-0.32,36.37,35.84
149,605060,联德股份,41.55,8.15,3.13,64188.0,261200980.0,9.99,42.15,38.31,38.41,38.42,1.3,2.69,42.17,4.13,9996597600.0,9927973620.0,0.05,0.22,56.5,12.42
150,000975,山金国际,30.28,8.03,2.25,399636.0,1178602020.98,6.35,30.28,28.5,28.59,28.03,0.95,1.58,25.64,5.83,84079150184.0,76530654313.0,0.0,0.03,36.46,24.46
151,688759,必贝特-U,52.0,8.02,3.86,59203.0,306801957.0,11.09,53.8,48.46,48.46,48.14,0.76,12.74,-163.31,13.71,23401906164.0,2416023012.0,0.31,0.17,192.46,78.94
152,300435,中泰股份,30.3,7.98,2.24,417232.0,1238900974.32,8.27,30.74,28.42,28.42,28.06,0.95,11.31,26.12,3.53,11687103900.0,11175083289.0,0.17,-0.07,46.52,36.36
153,600595,中孚实业,10.1,7.91,0.74,860917.0,845727166.0,10.15,10.14,9.19,9.38,9.36,1.11,2.15,25.57,2.43,40479841651.0,40479841651.0,-0.1,-0.1,53.96,28.66
154,001280,中国铀业,80.28,7.9,5.88,457016.0,3631967168.51,9.18,81.84,75.01,75.02,74.4,1.31,28.91,103.81,10.12,166033636349.0,12691245153.0,0.01,-0.2,348.74,31.78
155,600195,中牧股份,8.49,7.88,0.62,435628.0,360673789.0,8.13,8.51,7.87,7.87,7.87,2.85,4.27,28.85,1.52,8669548727.0,8669548727.0,0.35,0.24,14.11,7.88
156,300086,康芝药业,11.09,7.88,0.81,629631.0,678965275.0,8.95,11.09,10.17,10.19,10.28,0.9,14.29,-39.18,4.81,5047329718.0,4887169169.0,0.09,0.27,46.5,-7.81
157,301093,华兰股份,68.8,7.84,5.0,118575.0,806738804.17,9.7,70.81,64.62,67.2,63.8,0.87,7.56,158.92,5.2,11297071731.0,10797058581.0,-0.2,-0.15,77.92,34.64
158,002879,长缆科技,22.99,7.83,1.67,310056.0,688012117.41,12.99,23.35,20.58,20.8,21.32,1.34,22.49,99.55,2.52,4439544644.0,3169953275.0,-0.04,-1.12,30.48,23.8
159,002395,双象股份,18.78,7.81,1.36,158337.0,291389232.12,9.82,19.08,17.37,17.37,17.42,4.42,5.9,20.72,3.35,5036965020.0,5036542113.0,-0.05,-0.11,0.7,12.25
160,300234,开尔新材,6.23,7.79,0.45,386547.0,232443272.15,10.38,6.28,5.68,5.73,5.78,1.74,11.24,114.15,2.72,3134755891.0,2143039284.0,-0.16,-0.16,12.25,13.27
161,301022,海泰科,36.75,7.77,2.65,132472.0,491230177.39,8.12,39.0,36.23,36.23,34.1,3.41,19.84,46.71,2.58,3656041631.0,2453655094.0,-0.14,0.14,5.0,11.06
162,300992,泰福泵业,34.33,7.75,2.47,73412.0,246333804.07,12.12,35.27,31.41,31.85,31.86,1.41,9.47,145.66,3.78,3272950210.0,2660348525.0,0.0,-0.03,31.33,27.15
163,002443,金洲管道,9.35,7.72,0.67,451860.0,417459149.54,7.26,9.43,8.8,8.8,8.68,1.4,8.7,38.94,1.42,4867007112.0,4856638448.0,0.21,0.21,12.65,14.58
164,300849,锦盛新材,18.89,7.7,1.35,87553.0,167277740.96,12.37,19.87,17.7,17.7,17.54,1.54,7.21,-224.36,4.81,2833500000.0,2294530954.0,-0.32,-0.05,27.81,20.86
165,000338,潍柴动力,22.55,7.69,1.61,2369619.0,5247015395.24,9.93,22.88,20.8,21.0,20.94,1.48,4.73,16.6,2.09,196491258225.0,112910464605.0,-0.44,-0.13,59.03,31.1
166,603556,海兴电力,41.5,7.68,2.96,99890.0,408276497.0,9.91,42.3,38.48,38.48,38.54,1.47,2.05,20.67,2.74,20179963055.0,20179963055.0,-0.12,0.14,43.45,14.01
167,000510,新金路,16.69,7.68,1.19,1124516.0,1780042071.07,15.29,16.85,14.48,15.37,15.5,1.31,18.54,-103.42,8.77,10824192500.0,10125235796.0,0.0,-0.18,204.56,44.13
168,605288,凯迪股份,123.8,7.67,8.82,31640.0,385642644.0,11.03,126.48,113.8,116.66,114.98,1.72,4.51,228.71,3.94,8749318886.0,8690625306.0,0.02,0.15,51.85,37.86
169,603308,应流股份,54.53,7.64,3.87,285822.0,1527947852.0,8.51,54.98,50.67,50.67,50.66,1.1,4.21,94.49,7.54,37027857128.0,37027857128.0,0.02,0.22,51.26,30.61
170,600389,江山股份,25.99,7.62,1.84,204139.0,522928479.0,9.69,26.45,24.11,24.3,24.15,1.11,4.74,19.74,2.73,11192593500.0,11192593500.0,0.0,-0.15,12.03,2.81
171,300379,东通退,1.84,7.6,0.13,436586.0,78803273.3,7.6,1.86,1.73,1.78,1.71,0.99,8.29,-9.17,0.34,1026578004.0,969013118.0,1.1,0.55,-17.12,48.39
172,300943,春晖智控,26.83,7.58,1.89,287874.0,777427670.53,11.31,28.33,25.51,26.21,24.94,1.04,21.43,101.09,5.52,5468490600.0,3604349900.0,-0.07,-0.07,49.47,29.11
173,002452,长高电新,10.22,7.58,0.72,907740.0,912795086.99,7.47,10.3,9.59,9.63,9.5,2.46,17.6,23.46,2.46,6339793909.0,5272546954.0,0.0,0.1,35.72,24.18
174,300416,苏试试验,20.41,7.53,1.43,744749.0,1543936054.24,12.96,21.67,19.21,19.21,18.98,1.32,14.74,49.63,3.9,10379460720.0,10309977692.0,-0.05,-0.1,25.21,14.41
175,002119,康强电子,23.48,7.46,1.63,1536993.0,3603862760.53,7.41,24.04,22.42,23.03,21.85,3.29,40.96,68.54,6.07,8811668320.0,8811668320.0,-0.09,1.21,30.23,42.56
176,300581,晨曦航空,17.5,7.43,1.21,496481.0,859803494.04,15.59,18.6,16.06,16.26,16.29,1.47,9.03,-164.92,10.08,9626917055.0,9626917055.0,0.06,0.06,9.31,6.12
177,600406,国电南瑞,26.2,7.38,1.8,3345017.0,8758631985.0,8.07,26.84,24.87,24.88,24.4,2.22,4.18,32.51,4.28,210432011287.0,209813641979.0,0.0,-0.04,13.86,16.55
178,600295,鄂尔多斯,15.13,7.38,1.04,260577.0,382673927.0,9.87,15.32,13.93,13.96,14.09,1.32,1.32,18.61,2.02,42345484723.0,29890468723.0,-0.13,-0.2,45.76,22.41
179,000657,中钨高新,40.26,7.36,2.76,898926.0,3507183625.41,8.8,40.3,37.0,37.41,37.5,1.01,6.22,81.34,9.29,91736613144.0,58150707357.0,0.1,0.17,116.34,45.29
180,300682,朗新科技,19.26,7.36,1.32,816699.0,1563290950.66,10.7,19.69,17.77,17.77,17.94,0.97,7.91,147.25,3.06,20766821912.0,19877436830.0,0.21,0.1,7.06,26.63
181,603806,福斯特,15.32,7.36,1.05,910495.0,1373510002.0,10.51,15.6,14.1,14.21,14.27,3.06,3.49,43.59,2.51,39965884406.0,39965884406.0,-0.07,0.26,2.61,9.74
182,300973,立高食品,46.09,7.34,3.15,56518.0,255860756.49,8.66,46.48,42.76,42.88,42.94,1.42,4.85,23.62,3.22,7804904613.0,5370695830.0,0.04,0.04,14.4,7.19
183,002062,宏润建设,9.68,7.32,0.66,728139.0,694219254.31,9.65,9.88,9.01,9.1,9.02,2.35,6.47,36.87,2.36,11976782206.0,10887105293.0,0.1,0.1,-14.03,4.65
184,300599,雄塑科技,11.16,7.31,0.76,312497.0,350711131.07,13.37,11.7,10.31,10.39,10.4,1.7,14.72,-142.53,2.02,3996748288.0,2369724913.0,-0.36,-0.27,42.71,36.93
185,300503,昊志机电,67.5,7.28,4.58,532666.0,3548799151.67,12.48,70.85,63.0,63.0,62.92,1.11,22.1,128.35,15.48,20805307988.0,16265819183.0,0.3,0.27,146.98,5.93
186,688779,五矿新能,9.61,7.25,0.65,1011853.0,955448990.0,9.04,9.72,8.91,8.98,8.96,1.41,5.24,-691.71,2.77,18539797896.0,18539797896.0,0.0,0.21,34.59,28.3
187,601877,正泰电器,32.39,7.25,2.19,772372.0,2452799487.0,8.38,32.41,29.88,29.89,30.2,1.41,3.59,12.49,1.59,69605105133.0,69605105133.0,0.03,0.15,12.86,16.13
188,002922,伊戈尔,41.94,7.24,2.83,294466.0,1214370474.01,9.41,42.18,38.5,38.5,39.11,0.78,7.88,74.76,4.74,17749264841.0,15677411268.0,-0.02,-0.1,92.12,37.42
189,301448,开创电气,51.31,7.23,3.46,49783.0,254053278.97,12.46,53.86,47.9,48.02,47.85,2.07,10.31,-384.7,7.85,5367026000.0,2477375075.0,0.02,0.04,-14.92,2.95
190,300614,百川畅银,13.66,7.22,0.92,88701.0,119693011.61,10.68,14.07,12.71,12.71,12.74,3.36,5.53,-21.53,2.07,2191619675.0,2191619675.0,0.07,0.15,-6.57,7.73
191,600075,新疆天业,5.79,7.22,0.39,897433.0,512013717.0,10.0,5.9,5.36,5.37,5.4,2.38,5.26,1031.95,1.1,9885636315.0,9885636315.0,-0.17,0.17,21.89,16.97
192,002824,和胜股份,21.72,7.21,1.46,295455.0,640488117.36,11.25,22.29,20.01,20.15,20.26,3.28,15.62,50.55,2.98,6758804361.0,4108467951.0,-0.05,-0.05,16.27,11.96
193,002246,北化股份,21.28,7.2,1.43,392244.0,820244942.77,8.77,21.59,19.85,19.96,19.85,1.8,7.14,46.52,3.9,11683460416.0,11683460416.0,0.05,0.09,13.25,18.09
194,688766,普冉股份,203.55,7.2,13.67,112312.0,2257907773.0,9.8,208.6,190.0,190.0,189.88,0.95,7.59,382.76,13.26,30135394712.0,30135394712.0,-0.02,-0.07,70.96,60.01
195,300162,雷曼光电,9.08,7.2,0.61,605126.0,554753403.35,17.24,9.96,8.5,8.5,8.47,3.2,17.69,322.21,4.26,3809151072.0,3106828962.0,0.11,0.11,20.91,11.69
196,000576,甘化科工,11.81,7.17,0.79,396725.0,462280181.55,10.34,11.99,10.85,10.95,11.02,2.1,9.15,49.86,3.12,5154099107.0,5123358232.0,0.0,0.0,12.91,12.16
197,002092,中泰化学,5.84,7.16,0.39,1456736.0,831869176.49,10.46,5.93,5.36,5.43,5.45,1.36,5.66,-63.3,0.7,15125713979.0,15041565419.0,0.0,0.0,22.95,17.27
198,002300,太阳电缆,10.48,7.16,0.7,1296058.0,1343829907.11,8.08,10.6,9.81,9.88,9.78,1.19,17.94,66.79,4.0,7570057176.0,7569391780.0,0.0,-0.19,64.01,13.91
199,002617,露笑科技,9.28,7.16,0.62,3681924.0,3389884018.59,6.24,9.53,8.99,9.05,8.66,3.0,19.47,54.37,2.79,17845494780.0,17552690911.0,0.0,0.11,12.08,14.57
200,000768,中航西飞,30.19,7.13,2.01,1010695.0,2989678794.41,9.08,30.51,27.95,28.06,28.18,1.27,3.65,63.46,3.85,83962890453.0,83708593623.0,0.17,0.03,17.7,18.95
201,000571,新大洲A,6.48,7.11,0.43,517696.0,330239738.75,8.76,6.55,6.02,6.05,6.05,1.82,6.36,-39.94,38.32,5437555920.0,5274670104.0,0.15,0.15,12.11,10.58
202,603191,望变电气,18.94,7.07,1.25,326982.0,606526785.0,7.41,18.96,17.65,17.69,17.69,1.16,9.91,58.33,2.52,6294773529.0,6250908489.0,0.0,0.64,26.44,27.89
203,300774,倍杰特,27.11,7.03,1.78,220561.0,575843079.89,12.59,27.49,24.3,25.03,25.33,0.77,11.32,78.48,7.35,11081582823.0,5283209027.0,0.44,0.86,91.45,42.68
204,688323,瑞华泰,23.76,7.03,1.56,120972.0,283821970.0,10.72,24.4,22.02,22.33,22.2,0.9,6.72,-51.14,5.65,4276805322.0,4276805322.0,0.59,0.64,57.77,5.55
205,605118,力鼎光电,38.95,7.03,2.56,94532.0,364348609.0,8.49,39.3,36.21,36.28,36.39,1.17,2.32,55.55,10.78,15996141800.0,15857168200.0,-0.1,0.0,38.61,29.36
206,002545,东方铁塔,24.35,7.03,1.6,301609.0,722882510.3,11.56,24.96,22.33,22.35,22.75,1.42,2.67,27.44,3.21,30292911721.0,27519486290.0,0.0,0.21,77.87,31.98
207,600397,江钨装备,10.08,7.01,0.66,541825.0,529379190.0,10.72,10.21,9.2,9.4,9.42,0.98,5.47,-24.4,64.18,9978795611.0,9978795611.0,0.0,0.0,35.48,32.63
208,600237,铜峰电子,10.86,7.0,0.71,811756.0,845105462.0,9.46,10.88,9.92,10.01,10.15,0.97,13.0,64.29,3.56,6849447123.0,6783327534.0,0.37,0.74,47.96,21.21
209,002454,松芝股份,9.81,6.98,0.64,308596.0,298294363.65,6.65,9.84,9.23,9.25,9.17,1.83,4.92,21.73,1.55,6166385496.0,6150666227.0,-0.1,0.0,17.77,12.63
210,688717,艾罗能源,78.64,6.98,5.13,75628.0,582536892.0,8.82,78.98,72.5,72.5,73.51,1.58,7.64,62.77,2.76,12582400000.0,7789119621.0,0.05,0.49,13.18,27.66
211,603730,岱美股份,9.96,6.98,0.65,534664.0,531101370.0,7.84,10.2,9.47,9.47,9.31,1.39,2.49,36.09,4.69,21399909409.0,21399909409.0,-0.1,-0.3,34.23,13.7
212,688257,新锐股份,48.18,6.95,3.13,86675.0,409070114.0,6.73,48.28,45.25,45.25,45.05,1.2,3.43,55.15,5.25,12161041723.0,12161041723.0,0.02,0.15,114.13,40.55
213,301413,安培龙,153.15,6.94,9.94,96554.0,1454453219.14,8.85,155.0,142.32,143.95,143.21,1.51,16.43,154.56,12.05,15070264003.0,8997546266.0,0.0,-0.07,2.79,13.61
214,603618,杭电股份,9.1,6.93,0.59,697089.0,621920230.0,7.99,9.12,8.44,8.44,8.51,2.01,10.08,-21.51,2.32,6291518106.0,6291518106.0,0.11,0.44,5.69,12.9
215,002009,天奇股份,22.68,6.93,1.47,770672.0,1738342991.09,7.21,23.28,21.75,21.8,21.21,1.12,21.76,101.82,4.56,9122649135.0,8031499865.0,0.04,0.27,41.22,0.27
216,600346,恒力石化,25.08,6.91,1.62,494475.0,1215955524.0,8.1,25.16,23.26,23.39,23.46,1.44,0.7,26.36,2.73,176540622633.0,176540622633.0,0.0,0.08,42.5,11.32
217,300329,海伦钢琴,16.0,6.88,1.03,122892.0,195186715.12,10.96,16.44,14.8,15.02,14.97,1.66,4.87,-76.14,5.97,4046220480.0,4034055792.0,0.0,0.06,3.03,-1.17
218,603285,键邦股份,30.45,6.88,1.96,106423.0,311240600.0,11.23,30.8,27.6,28.47,28.49,1.35,17.08,34.18,2.91,4872000000.0,1896936951.0,0.03,-0.16,21.22,25.0
219,600468,百利电气,8.1,6.86,0.52,1004724.0,795384662.0,8.05,8.11,7.5,7.52,7.58,1.03,9.24,79.84,4.39,8810656100.0,8810656100.0,0.0,0.62,17.22,14.08
220,605255,天普股份,173.97,6.86,11.17,33272.0,566885638.0,4.85,174.55,166.66,167.0,162.8,1.02,2.48,980.04,28.91,23325897600.0,23325897600.0,0.01,0.21,82.17,-20.2
221,688359,三孚新科,76.9,6.82,4.91,43092.0,321116103.0,8.2,77.0,71.1,71.91,71.99,1.77,4.38,-195.24,12.02,7561588304.0,7561588304.0,0.0,-0.01,18.47,15.41
222,688485,九州一轨,19.98,6.79,1.27,48748.0,96193291.0,10.53,20.57,18.6,18.78,18.71,1.74,5.49,-130.84,2.4,3002835399.0,1773384400.0,-0.25,0.2,28.08,12.0
223,301073,君亭酒店,31.75,6.79,2.02,111835.0,351535283.59,10.56,32.6,29.46,29.6,29.73,0.96,6.28,467.56,6.47,6173820711.0,5657199125.0,-0.16,-0.06,44.65,21.83
224,600376,首开股份,6.14,6.78,0.39,1922936.0,1155663868.0,7.48,6.23,5.8,5.8,5.75,1.16,7.45,-3.83,2.43,15838530586.0,15838530586.0,-0.16,0.0,-4.95,-7.11
225,002378,章源钨业,19.24,6.77,1.22,989298.0,1877611979.82,10.71,19.78,17.85,18.02,18.02,1.03,8.28,91.19,10.32,23115275894.0,22994135140.0,0.0,-0.05,57.7,35.68
226,600481,双良节能,7.58,6.76,0.48,2077478.0,1590771583.0,8.59,7.81,7.2,7.27,7.1,1.86,11.09,-19.6,3.44,14203211529.0,14203211529.0,-0.26,0.26,16.62,15.9
227,603217,元利科技,27.37,6.75,1.73,65938.0,176071830.0,8.27,27.48,25.36,25.74,25.64,2.24,3.17,28.02,1.7,5695357612.0,5695357612.0,0.0,0.04,14.57,6.83
228,301023,奕帆传动,47.14,6.75,2.98,87691.0,412686601.05,13.34,49.88,43.99,44.18,44.16,2.04,20.98,47.38,4.5,3684775881.0,1970738234.0,0.02,0.02,23.11,8.87
229,605167,利柏特,18.4,6.73,1.16,335343.0,599694679.0,9.22,18.47,16.88,17.48,17.24,2.78,7.47,34.82,4.18,8262888000.0,8262888000.0,0.05,0.0,71.0,11.99
230,601567,三星医疗,26.63,6.73,1.68,476451.0,1251638740.0,9.02,27.0,24.75,24.76,24.95,1.67,3.39,18.37,3.01,37420726322.0,37420726322.0,-0.08,0.0,15.63,15.68
231,000925,众合科技,9.37,6.72,0.59,1281830.0,1200889443.8,11.5,9.66,8.65,8.7,8.78,1.72,19.04,-102.85,1.92,6337585569.0,6308299166.0,-0.11,-0.11,22.48,4.34
232,301529,福赛科技,160.53,6.71,10.1,63323.0,1001877209.94,7.78,163.97,152.26,152.86,150.43,1.89,14.0,95.76,9.97,13618917321.0,7262138010.0,-0.21,-0.08,145.38,41.94
233,600765,中航重机,20.43,6.68,1.28,1025865.0,2057196215.0,10.13,20.82,18.88,19.01,19.15,0.93,6.61,38.91,2.24,31943288766.0,31717455546.0,-0.05,-0.29,28.65,6.63
234,605123,派克新材,116.34,6.65,7.25,93081.0,1066313572.0,8.44,118.57,109.36,110.7,109.09,0.92,7.68,44.52,3.05,14097021575.0,14097021575.0,0.09,0.67,66.27,11.97
235,300578,会畅科技,27.11,6.65,1.69,384718.0,1041526428.14,13.53,28.28,24.84,25.29,25.42,0.72,19.41,396.95,4.52,5375092651.0,5373638878.0,-0.18,-0.04,49.28,31.6
236,300518,新迅达,21.33,6.65,1.33,185766.0,389178645.78,7.75,21.48,19.93,20.3,20.0,1.26,9.32,-115.09,5.66,4253448916.0,4253068176.0,-0.09,0.14,57.77,21.89
237,688031,星环科技-U,189.7,6.63,11.8,59661.0,1102122725.0,13.73,194.98,170.55,175.01,177.9,0.52,6.35,-80.83,25.69,22979483265.0,17826591597.0,-0.05,0.38,266.85,75.34
238,000850,华茂股份,5.98,6.6,0.37,406155.0,236354722.63,8.38,5.99,5.52,5.58,5.61,1.16,4.31,24.66,1.24,5643116754.0,5641513336.0,-0.17,-0.17,27.51,9.32
239,300265,通光线缆,15.03,6.6,0.93,675770.0,1002140759.76,9.65,15.16,13.8,13.91,14.1,0.97,14.46,164.04,3.01,7028048065.0,7023544701.0,-0.07,0.07,60.23,12.16
240,000620,盈新发展,3.58,6.55,0.22,9101080.0,3239671555.48,7.74,3.69,3.43,3.46,3.36,2.13,19.48,-32.44,4.7,21021097843.0,16724860758.0,-0.28,-0.28,49.17,33.58
241,920394,民士达,58.07,6.55,3.57,56299.0,316882976.74,11.91,58.99,52.5,53.96,54.5,0.87,3.88,69.86,10.94,8492737500.0,8430185193.0,-0.07,-0.55,45.54,41.91
242,301317,鑫磊股份,41.25,6.53,2.53,97444.0,397396906.88,11.6,42.5,38.01,38.08,38.72,1.49,18.67,12.82,4.82,6484087500.0,2153115236.0,0.0,-0.05,29.03,27.95
243,603657,春光科技,31.97,6.53,1.96,63907.0,202470441.0,9.33,32.8,30.0,30.01,30.01,2.27,4.73,670.63,4.58,4322025899.0,4322025899.0,0.06,0.35,-6.41,7.28
244,300314,戴维医疗,14.89,6.51,0.91,100516.0,144882158.0,10.3,15.32,13.88,14.01,13.98,1.39,6.99,44.29,3.52,4288320000.0,2140310161.0,-0.07,1.71,7.9,18.36
245,605222,起帆电缆,21.37,6.48,1.3,214185.0,463218262.0,11.36,22.08,19.8,19.88,20.07,1.48,5.19,29.61,1.89,8823702256.0,8823702256.0,-0.09,-0.14,11.07,16.2
246,301126,达嘉维康,13.91,6.43,0.84,162535.0,220103635.08,10.33,14.2,12.85,12.94,13.07,1.09,11.79,420.39,1.64,2857158512.0,1917956272.0,0.36,0.07,14.96,13.18
247,688231,隆达股份,29.68,6.42,1.79,88228.0,258236062.0,9.79,30.33,27.6,27.88,27.89,1.15,6.98,77.45,2.63,7326720004.0,3752999256.0,0.27,0.51,53.62,14.15
248,688156,路德科技,19.26,6.41,1.16,76303.0,149585925.0,13.37,20.42,18.0,18.05,18.1,2.6,7.58,-90.21,2.37,1939754664.0,1939754664.0,0.05,-0.05,-0.26,20.3
249,300848,美瑞新材,16.96,6.4,1.02,187227.0,313315998.91,7.78,17.14,15.9,15.9,15.94,1.72,7.4,93.28,4.7,7256974154.0,4292957804.0,0.12,0.18,9.21,7.21
250,002276,万马股份,18.47,6.39,1.11,1286469.0,2330505476.52,5.59,18.5,17.53,17.53,17.36,2.01,12.77,34.02,3.06,18674563488.0,18604011320.0,0.0,0.16,9.88,9.23
251,688563,航材股份,64.61,6.39,3.88,94861.0,596290436.0,8.1,65.03,60.11,60.5,60.73,0.95,8.11,54.5,2.79,29074500000.0,7558658838.0,-0.26,-0.46,23.7,10.54
252,002064,华峰化学,12.68,6.38,0.76,474816.0,591893255.74,7.8,12.74,11.81,11.82,11.92,1.56,0.96,32.29,2.33,62925056614.0,62747938253.0,0.0,0.0,44.91,15.27
253,300986,志特新材,28.4,6.37,1.7,758696.0,2065101490.3,24.04,30.32,23.9,26.0,26.7,2.08,18.43,74.45,5.49,11700060890.0,11690406821.0,-0.42,-1.05,132.6,154.03
254,300912,凯龙高科,20.1,6.35,1.2,70534.0,138946049.5,6.56,20.14,18.9,18.9,18.9,1.09,8.22,-63.95,4.68,2309128200.0,1725024210.0,0.35,0.2,16.25,21.82
255,300053,航宇微,21.76,6.35,1.3,1032902.0,2253354392.25,6.35,22.2,20.9,20.9,20.46,0.84,15.87,-156.88,8.91,15163985268.0,14161819873.0,-0.18,-0.23,72.15,14.41
256,300835,龙磁科技,74.3,6.34,4.43,104235.0,764129050.6,10.26,76.17,69.0,70.19,69.87,1.72,12.67,49.85,7.42,8860092222.0,6113680842.0,0.13,0.3,26.02,13.3
257,600261,阳光照明,3.7,6.32,0.22,586512.0,213254889.0,8.91,3.78,3.47,3.48,3.48,3.6,4.39,28.78,1.42,4939695974.0,4939695974.0,-0.27,0.0,0.0,9.79
258,300567,精测电子,144.41,6.26,8.51,245954.0,3494234707.3,10.01,147.6,134.0,135.28,135.9,1.46,10.83,302.71,11.43,40398002455.0,32788013377.0,0.02,0.76,101.61,58.34
259,002254,泰和新材,12.43,6.24,0.73,401082.0,487577775.87,7.78,12.49,11.58,11.61,11.7,0.99,4.9,215.6,1.51,10653220785.0,10176509924.0,0.24,0.24,22.83,24.05
260,002627,三峡旅游,8.68,6.24,0.51,370736.0,316024968.97,9.42,8.85,8.08,8.16,8.17,1.24,5.17,54.94,2.03,6289539961.0,6224493682.0,0.0,0.0,42.3,16.98
261,688559,海目星,63.49,6.24,3.73,148083.0,923399292.0,8.48,64.57,59.5,60.05,59.76,0.87,5.98,-12.93,6.66,15730221704.0,15730221704.0,-0.17,0.0,68.27,32.11
262,300617,安靠智电,44.4,6.22,2.6,192375.0,840614699.22,10.14,45.3,41.06,41.06,41.8,1.05,13.69,75.5,2.52,7430790926.0,6240834740.0,0.07,0.23,26.21,39.18
263,300051,琏升科技,8.54,6.22,0.5,619395.0,535952429.95,13.43,9.08,8.0,8.01,8.04,0.96,16.85,-26.44,19.62,3177031073.0,3139953168.0,0.12,-0.12,26.52,32.4
264,600965,福成股份,6.33,6.21,0.37,392239.0,245864390.0,9.23,6.52,5.97,6.0,5.96,1.19,4.79,72.26,2.38,5182377045.0,5182377045.0,-0.31,0.0,24.12,6.39
265,300731,科创新源,57.73,6.18,3.36,162192.0,930966034.8,11.24,59.49,53.38,53.8,54.37,1.59,13.5,202.5,11.79,7298908045.0,6937944581.0,0.05,0.02,38.21,2.69
266,002667,威领股份,14.96,6.17,0.87,158007.0,229672827.18,7.59,15.01,13.94,14.04,14.09,0.88,6.68,-224.08,8.43,3898448840.0,3539700560.0,-0.07,0.0,24.67,14.29
267,600562,国睿科技,33.92,6.17,1.97,301330.0,1010484127.0,11.17,34.97,31.4,31.45,31.95,0.99,2.43,84.81,6.48,42123817933.0,42123817933.0,0.06,0.12,19.23,20.03
268,000893,亚钾国际,55.3,6.16,3.21,156841.0,853402312.06,7.47,55.4,51.51,52.0,52.09,1.25,1.93,28.12,3.91,51100030641.0,44893097092.0,0.16,0.2,34.91,15.28
269,000682,东方电子,13.99,6.15,0.81,669266.0,927157724.2,7.28,14.08,13.12,13.18,13.18,1.6,4.99,28.42,3.41,18756770828.0,18754391577.0,0.0,0.07,19.27,17.96
270,605189,富春染织,16.25,6.14,0.94,89637.0,142542587.0,6.53,16.28,15.28,15.38,15.31,2.12,4.62,101.31,1.78,3153761049.0,3153761049.0,0.0,0.0,-7.67,3.7
271,605336,帅丰电器,18.31,6.14,1.06,59543.0,107978186.0,8.87,18.63,17.1,17.23,17.25,1.18,3.25,855.1,1.8,3358281960.0,3358281960.0,0.0,-0.16,17.3,16.33
272,920639,晨光电缆,9.18,6.13,0.53,151129.0,135784569.34,7.63,9.18,8.52,8.52,8.65,1.85,12.93,41.94,2.13,1850688000.0,1072707942.0,0.11,0.55,8.9,15.04
