,序号,股票代码,股票简称,纳入时间,行业,行业2,行业3,价格,pe,pettm,pb,股息率,市值,净利同增,上季利增,营收同增,上季营增
4230,43,600446.SH,金证股份,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,15.53,,,3.97,,146.18,51.03,51.95,-49.08,-48.55
4231,44,300271.SZ,华宇软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,7.79,,,1.73,,63.24,47.7,49.14,-3.48,-1.93
4232,45,688251.SH,井松智能,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,26.14,61.28,145.79,3.15,0.49,26.3,-75.51,-98.05,3.22,3.18
4233,46,603918.SH,金桥信息,2015-06-04,计算机,IT服务Ⅱ,IT服务Ⅲ,16.31,,,5.95,,59.55,17.36,24.18,19.17,50.65
4234,47,002380.SZ,科远智慧,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,30.2,28.78,23.36,2.98,0.13,72.48,36.87,23.09,16.38,21.78
4235,48,300290.SZ,荣科科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,17.52,,,14.44,,112.08,-378.82,-576.78,-4.49,-7.01
4236,49,301316.SZ,慧博云通,2022-10-20,计算机,IT服务Ⅱ,IT服务Ⅲ,43.4,267.33,172.75,15.92,0.18,175.34,94.05,-78.37,34.31,33.5
4237,50,600410.SH,华胜天成,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,21.87,994.13,40.2,5.06,0.03,239.8,267.43,156.6,6.54,5.11
4238,51,301556.SZ,托普云农,2024-10-24,计算机,IT服务Ⅱ,IT服务Ⅲ,117.25,80.99,72.37,10.33,0.7,99.99,19.19,10.86,16.61,17.46
4239,52,000409.SZ,云鼎科技,2022-08-01,计算机,IT服务Ⅱ,IT服务Ⅲ,11.77,86.04,127.45,5.07,,79.8,-37.29,-42.36,4.06,0.3
4240,53,688562.SH,航天软件,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,22.76,,,5.57,,91.04,-26.11,-21.59,-19.07,-24.2
4241,54,600571.SH,信雅达,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,15.87,102.54,73.73,6.17,0.3,74.0,492.43,9.76,9.02,11.24
4242,55,301185.SZ,鸥玛软件,2021-11-26,计算机,IT服务Ⅱ,IT服务Ⅲ,20.32,44.47,42.85,2.91,1.48,31.17,6.32,3.75,-2.57,-1.5
4243,56,002368.SZ,太极股份,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,22.3,72.73,62.21,2.68,0.41,138.98,114.31,106.07,12.15,44.69
4244,57,600271.SH,航天信息,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,10.22,1186.88,,1.4,0.04,189.36,-2328.5,-329.26,-37.72,-41.01
4245,58,600797.SH,浙大网新,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,10.4,,619.66,3.06,,106.86,162.9,53.07,3.89,6.68
4246,59,688327.SH,云从科技-UW,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,15.43,,,16.88,,160.25,39.14,35.51,56.81,40.21
4247,60,300287.SZ,飞利信,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,5.04,,,6.73,,72.34,18.57,36.52,-30.0,-25.08
4248,61,301236.SZ,软通动力,2022-03-22,计算机,IT服务Ⅱ,IT服务Ⅲ,46.5,245.66,217.94,4.28,0.22,443.12,30.21,7.6,14.3,25.99
4249,62,301208.SZ,中亦科技,2022-07-14,计算机,IT服务Ⅱ,IT服务Ⅲ,38.3,52.94,70.79,2.99,0.52,45.96,-40.44,-44.22,-2.54,-19.87
4250,63,301638.SZ,南网数字,2025-11-25,计算机,IT服务Ⅱ,IT服务Ⅲ,21.16,117.97,87.18,6.31,,672.81,464.76,,31.88,
4251,64,300245.SZ,天玑科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,12.61,,,3.26,,38.47,-197.84,-205.48,35.8,49.82
4252,65,688228.SH,开普云,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,173.99,570.91,355.6,8.82,0.09,117.53,77.5,123.05,0.58,2.99
4253,66,300044.SZ,ST赛为,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,6.48,,,68.83,,49.5,-205.65,-578.77,-46.25,-54.41
4254,67,300250.SZ,初灵信息,2018-07-16,计算机,IT服务Ⅱ,IT服务Ⅲ,24.65,,,10.13,,52.69,119.64,117.39,-8.62,-8.23
4255,68,002065.SZ,东华软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,9.58,61.45,85.23,2.52,0.52,307.09,-28.45,-15.78,3.69,-1.76
4256,69,300017.SZ,网宿科技,2021-12-13,计算机,IT服务Ⅱ,IT服务Ⅲ,16.72,60.96,47.73,4.06,1.49,411.22,43.6,25.33,-3.27,2.19
4257,70,002649.SZ,博彦科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,13.7,64.53,62.16,1.89,1.25,80.19,2.65,65.16,-2.5,-0.61
4258,71,600756.SH,浪潮软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,17.25,442.57,,2.54,,60.31,-122.78,-66.9,-29.61,-24.21
4259,72,688158.SH,优刻得-W,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,34.65,,,6.57,,158.11,49.53,26.56,12.17,8.37
4260,73,300078.SZ,思创智联,2020-09-08,计算机,IT服务Ⅱ,IT服务Ⅲ,4.97,,,9.62,,55.56,98.32,76.74,6.95,37.32
4261,74,300150.SZ,世纪瑞尔,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,5.88,100.68,79.85,2.18,,34.4,27.23,143.49,5.21,10.15
4262,75,301172.SZ,君逸数码,2023-08-02,计算机,IT服务Ⅱ,IT服务Ⅲ,28.06,104.97,146.7,3.3,0.25,48.4,-43.34,3.5,17.87,23.81
4263,76,688229.SH,博睿数据,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,74.0,,,7.85,,32.86,33.9,46.75,-3.92,5.19
4264,77,300399.SZ,天利科技,2014-10-16,计算机,IT服务Ⅱ,IT服务Ⅲ,27.51,3278.84,354.95,10.59,0.18,54.36,174.24,144.79,-8.66,-3.54
4265,78,300674.SZ,宇信科技,2018-11-14,计算机,IT服务Ⅱ,IT服务Ⅲ,22.3,41.33,39.56,3.55,1.14,157.0,6.48,35.26,-6.99,-5.01
4266,79,600718.SH,东软集团,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,10.44,197.62,,1.32,1.43,124.59,-66.47,-42.75,8.72,9.08
4267,80,688258.SH,卓易信息,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,132.3,488.01,279.44,18.56,0.15,160.27,122.02,40.66,8.03,11.07
4268,81,300895.SZ,铜牛信息,2020-10-09,计算机,IT服务Ⅱ,IT服务Ⅲ,49.74,,,8.95,,70.03,8.86,10.64,-8.3,-10.8
4269,82,301248.SZ,杰创智能,2022-04-27,计算机,IT服务Ⅱ,IT服务Ⅲ,45.83,,5666.06,4.61,0.04,70.44,138.96,156.6,30.73,3.25
4270,83,002331.SZ,皖通科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,9.42,109.32,,2.41,0.32,40.36,-204.02,-409.89,23.05,-5.66
4271,84,300496.SZ,中科创达,2015-12-17,计算机,IT服务Ⅱ,IT服务Ⅲ,72.15,81.59,68.61,3.29,0.08,332.45,50.72,51.84,39.34,37.44
4272,85,688568.SH,中科星图,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,69.89,160.58,160.22,14.61,0.13,564.77,0.54,22.82,10.02,22.03
4273,86,300264.SZ,佳创视讯,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,6.73,,,297.99,,29.0,46.66,71.13,20.95,23.16
4274,87,300212.SZ,易华录,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,11.92,,,31.56,,85.81,12.78,14.02,-3.91,-9.31
4275,88,600845.SH,宝信软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,22.68,28.74,45.44,5.92,2.66,651.09,-43.13,-46.46,-27.72,-30.08
4276,89,603859.SH,能科科技,2022-08-01,计算机,IT服务Ⅱ,IT服务Ⅲ,47.16,60.19,48.25,3.78,0.04,115.4,40.34,18.75,5.05,4.91
4277,90,300609.SZ,汇纳科技,2017-02-22,计算机,IT服务Ⅱ,IT服务Ⅲ,37.97,,,4.58,,45.61,7.67,46.58,-0.45,2.24
4278,91,300634.SZ,彩讯股份,2018-04-04,计算机,IT服务Ⅱ,IT服务Ⅲ,30.06,58.94,58.63,4.65,0.53,135.63,0.61,14.74,10.81,17.72
4279,92,300846.SZ,首都在线,2020-07-08,计算机,IT服务Ⅱ,IT服务Ⅲ,25.2,,,14.81,,126.73,32.11,23.03,-12.05,-11.82
4280,93,600536.SH,中国软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,45.01,,,11.92,,420.3,69.18,72.67,9.5,13.01
4281,94,300682.SZ,朗新科技,2017-08-08,计算机,IT服务Ⅱ,IT服务Ⅲ,18.14,,,2.9,1.38,195.59,-33.95,-23.02,-9.38,-0.39
4282,95,603636.SH,南威软件,2015-01-08,计算机,IT服务Ⅱ,IT服务Ⅲ,11.24,,,2.9,,65.23,37.75,37.23,66.52,38.49
4283,96,300288.SZ,朗玛信息,2017-07-03,计算机,IT服务Ⅱ,IT服务Ⅲ,14.32,,,4.45,0.1,48.39,-67.04,-39.97,-24.75,-17.49
4284,97,600728.SH,佳都科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,6.75,,53.9,1.83,,143.95,197.85,170.47,46.9,65.22
4285,98,301396.SZ,宏景科技,2022-11-18,计算机,IT服务Ⅱ,IT服务Ⅲ,89.38,,219.05,10.71,0.1,137.21,448.91,725.73,595.49,567.14
4286,99,688227.SH,品高股份,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,66.52,,,5.81,,75.2,29.63,36.91,12.77,7.21
4287,100,600131.SH,国网信通,2021-12-13,计算机,IT服务Ⅱ,IT服务Ⅲ,19.3,33.89,31.44,3.75,1.15,231.28,-8.62,-11.01,5.98,-4.55
4288,101,301178.SZ,天亿马,2021-11-19,计算机,IT服务Ⅱ,IT服务Ⅲ,54.19,,,4.7,,36.23,119.8,151.66,46.62,63.24
4289,102,300020.SZ,ST银江,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,4.26,,,1.26,,33.85,-225.13,-369.14,-76.01,-76.4
4290,103,688365.SH,光云科技,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,26.61,,,11.96,,113.31,73.03,64.85,14.87,11.78
4291,104,300419.SZ,ST浩丰,2015-01-29,计算机,IT服务Ⅱ,IT服务Ⅲ,6.77,,,5.77,,24.9,-358.87,-271.83,-42.61,-41.74
4292,105,300167.SZ,ST迪威迅,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,4.75,,137.01,64.36,,18.5,75.61,87.55,17.43,16.32
4293,106,600850.SH,电科数字,2016-07-01,计算机,IT服务Ⅱ,IT服务Ⅲ,27.92,34.49,37.74,3.94,1.48,189.91,-15.68,-19.33,6.52,7.56
4294,107,300872.SZ,天阳科技,2020-08-31,计算机,IT服务Ⅱ,IT服务Ⅲ,17.07,107.51,166.64,2.29,0.27,83.32,-32.25,-44.01,8.11,7.33
4295,108,600476.SH,湘邮科技,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,14.16,172.89,,20.08,,22.81,-550.7,33.3,21.86,30.03
4296,109,000158.SZ,常山北明,2017-07-03,计算机,IT服务Ⅱ,IT服务Ⅲ,20.07,,,6.15,,320.84,48.05,63.39,3.61,30.77
4297,110,002421.SZ,达实智能,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,2.89,236.79,,2.06,0.17,61.28,-964.15,-1053.51,-31.36,-26.8
4298,111,603138.SH,海量数据,2017-03-13,计算机,IT服务Ⅱ,IT服务Ⅲ,16.73,,,6.41,,49.16,-73.04,-85.36,17.68,13.98
4299,112,600589.SH,大位科技,2024-07-25,计算机,IT服务Ⅱ,IT服务Ⅲ,9.4,,319.31,19.62,,139.56,236.78,282.46,2.28,0.37
4300,113,300096.SZ,ST易联众,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,8.29,,56.9,10.17,,35.65,155.8,170.53,-15.86,-20.21
4301,114,002474.SZ,榕基软件,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,8.94,,,4.07,,55.62,-64.79,-8.1,0.96,-4.59
4302,115,300079.SZ,数码视讯,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,6.04,353.02,322.53,2.04,0.17,86.13,10.34,2747.64,24.58,24.66
4303,116,000815.SZ,美利云,2024-07-31,计算机,IT服务Ⅱ,IT服务Ⅲ,13.91,,,7.16,,96.71,425.35,660.77,-63.03,-64.73
4304,117,300541.SZ,先进数通,2019-07-08,计算机,IT服务Ⅱ,IT服务Ⅲ,16.23,181.45,75.97,4.05,0.11,69.8,163.1,694.25,49.83,33.06
4305,118,300170.SZ,汉得信息,2014-02-21,计算机,IT服务Ⅱ,IT服务Ⅲ,25.38,137.71,131.14,4.69,0.18,259.44,6.96,1.9,3.67,3.54
4306,119,688207.SH,格灵深瞳,2023-09-25,计算机,IT服务Ⅱ,IT服务Ⅲ,16.23,,,2.2,,42.03,7.47,-2.48,55.33,-17.22
4307,1,300598.SZ,诚迈科技,2017-02-03,计算机,软件开发,垂直应用软件,43.7,,,6.39,,94.82,17.61,-2.11,12.9,17.86
4308,2,688083.SH,中望软件,2023-09-25,计算机,软件开发,垂直应用软件,66.79,177.14,917.66,4.36,0.53,113.31,-479.34,-976.9,4.99,8.24
4309,3,002920.SZ,德赛西威,2018-01-03,计算机,软件开发,垂直应用软件,122.6,36.5,30.67,5.0,0.91,731.73,27.08,45.82,17.72,25.25
4310,4,688590.SH,新致软件,2023-09-25,计算机,软件开发,垂直应用软件,17.69,574.67,653.23,3.26,0.2,46.51,-3.04,42.84,3.97,-3.4
4311,5,300074.SZ,华平股份,2010-05-05,计算机,软件开发,垂直应用软件,4.73,,,2.63,,25.89,19.65,43.05,20.02,104.6
4312,6,301153.SZ,中科江南,2022-05-25,计算机,软件开发,垂直应用软件,22.66,76.56,239.32,4.75,0.79,79.96,-1048.15,-246.75,-26.28,-33.98
4313,7,002410.SZ,广联达,2010-06-01,计算机,软件开发,垂直应用软件,13.77,90.83,65.31,3.82,1.08,227.47,45.9,23.65,-2.22,-5.23
4314,8,300561.SZ,*ST汇科,2016-11-24,计算机,软件开发,垂直应用软件,18.15,,,9.93,0.19,59.55,137.25,210.89,9.14,5.49
4315,9,300608.SZ,思特奇,2017-02-20,计算机,软件开发,垂直应用软件,11.85,,,2.94,,39.25,-14.12,-13.88,-25.48,-24.27
4316,10,002362.SZ,汉王科技,2010-03-10,计算机,软件开发,垂直应用软件,21.33,,,4.96,,52.14,-21.55,-11.66,9.85,13.81
4317,11,300469.SZ,信息发展,2015-06-18,计算机,软件开发,垂直应用软件,61.71,,,40.2,,153.19,-19.87,-29.84,1.98,38.29
4318,12,301162.SZ,国能日新,2022-05-11,计算机,软件开发,垂直应用软件,73.5,104.13,84.15,6.37,0.8,97.45,41.75,32.48,36.97,43.15
4319,13,000503.SZ,国新健康,1999-12-30,计算机,软件开发,垂直应用软件,9.42,,,7.34,,92.25,-347.32,-35.78,-14.87,-30.47
4320,14,300366.SZ,ST创意,2014-02-10,计算机,软件开发,垂直应用软件,6.68,,,2.48,,40.59,-2.77,3.43,10.32,-16.89
4321,15,002253.SZ,*ST智胜,2008-06-30,计算机,软件开发,垂直应用软件,10.38,,,2.2,,23.42,-138.95,-92.41,-39.45,-37.39
4322,16,603528.SH,多伦科技,2016-05-10,计算机,软件开发,垂直应用软件,9.66,1078.54,,3.59,0.51,68.19,-147.17,-126.92,-26.17,-35.98
4323,17,300730.SZ,科创信息,2017-12-12,计算机,软件开发,垂直应用软件,12.79,,,12.3,,30.84,5.63,-27.51,-36.58,-53.01
4324,18,600602.SH,云赛智联,1999-12-30,计算机,软件开发,垂直应用软件,20.2,136.5,145.66,5.73,0.22,276.27,-8.28,-15.94,13.32,7.25
4325,19,300352.SZ,北信源,2012-09-19,计算机,软件开发,垂直应用软件,6.48,,,7.62,,93.95,-249.84,-47.94,-69.3,-53.72
4326,20,300377.SZ,赢时胜,2014-02-10,计算机,软件开发,垂直应用软件,22.84,,,6.8,,171.53,-210.75,-46.22,-5.18,-7.84
4327,21,300935.SZ,盈建科,2021-01-27,计算机,软件开发,垂直应用软件,36.15,,,3.62,,28.71,-25.83,-32.01,-3.02,-4.11
4328,22,600654.SH,中安科,2022-12-27,计算机,软件开发,垂直应用软件,3.84,551.68,53.41,6.39,,110.5,1748.16,-89.97,15.84,18.24
4329,23,002063.SZ,远光软件,2006-08-30,计算机,软件开发,垂直应用软件,6.52,42.52,40.69,3.31,0.46,124.54,11.89,33.61,1.99,0.98
4330,24,300605.SZ,恒锋信息,2017-02-15,计算机,软件开发,垂直应用软件,16.04,,,5.46,,26.49,142.38,111.84,79.89,150.08
4331,25,300468.SZ,四方精创,2015-06-03,计算机,软件开发,垂直应用软件,33.4,263.1,216.85,10.77,0.3,177.24,27.36,19.46,-14.46,-10.37
4332,26,688171.SH,纬德信息,2023-09-25,计算机,软件开发,垂直应用软件,52.34,378.93,408.86,5.32,0.08,43.85,-16.27,13.08,13.39,22.03
4333,27,300047.SZ,天源迪科,2010-01-27,计算机,软件开发,垂直应用软件,13.55,372.43,292.24,2.62,0.11,86.41,19.75,13.97,12.44,19.27
4334,28,688118.SH,普元信息,2023-09-25,计算机,软件开发,垂直应用软件,31.07,442.88,92.89,3.52,0.48,28.99,35.91,51.05,-23.14,-24.84
4335,29,301159.SZ,三维天地,2022-01-14,计算机,软件开发,垂直应用软件,54.17,,,7.18,,41.9,32.49,12.08,5.85,4.6
4336,30,603927.SH,中科软,2019-09-17,计算机,软件开发,垂直应用软件,19.35,45.28,67.37,5.12,2.02,160.81,-40.18,-43.36,7.04,1.21
4337,31,688038.SH,中科通达,2023-09-25,计算机,软件开发,垂直应用软件,21.19,,,4.17,,24.66,-490.93,-112.14,-51.91,-51.96
4338,32,002261.SZ,拓维信息,2022-01-25,计算机,软件开发,垂直应用软件,31.33,,,15.14,,394.71,852.03,2262.83,-29.43,-24.42
4339,33,300525.SZ,博思软件,2016-08-02,计算机,软件开发,垂直应用软件,13.19,33.09,36.4,3.97,0.9,100.04,-78.81,-10.42,-7.67,-1.58
4340,34,688692.SH,达梦数据,2024-06-19,计算机,软件开发,垂直应用软件,258.51,80.9,56.6,8.53,0.36,292.74,89.11,98.36,31.9,48.65
4341,35,300188.SZ,国投智能,2011-03-23,计算机,软件开发,垂直应用软件,13.99,,,3.89,,120.24,-51.16,-63.16,-11.39,1.63
4342,36,300033.SZ,同花顺,2010-01-04,计算机,软件开发,垂直应用软件,359.49,106.0,81.25,25.76,0.86,1932.62,85.29,38.29,39.67,28.07
4343,37,300075.SZ,数字政通,2010-05-05,计算机,软件开发,垂直应用软件,14.8,,,2.64,,91.93,-354.59,-125.98,-25.36,-40.34
4344,38,300344.SZ,*ST立方,2012-08-08,计算机,软件开发,垂直应用软件,2.32,,,6.59,,14.89,-20.59,-17.61,-0.44,-7.63
4345,39,300559.SZ,佳发教育,2016-11-08,计算机,软件开发,垂直应用软件,12.07,132.52,138.77,3.99,1.24,48.22,-3.26,-4.6,0.44,5.03
4346,40,002178.SZ,延华智能,2007-11-08,计算机,软件开发,垂直应用软件,6.44,,,10.52,,45.86,182.1,143.39,-24.76,-25.88
4347,41,600455.SH,博通股份,2004-04-05,计算机,软件开发,垂直应用软件,28.92,55.03,46.68,5.46,,18.06,25.63,42.95,6.01,5.23
4348,42,603383.SH,顶点软件,2017-05-31,计算机,软件开发,垂直应用软件,36.33,38.46,38.06,5.26,2.2,74.61,2.02,8.4,-8.53,-7.97
4349,43,300520.SZ,科大国创,2016-07-15,计算机,软件开发,垂直应用软件,44.32,,,7.31,,129.43,-152.01,-224.96,-24.16,-24.37
4350,44,300803.SZ,指南针,2019-11-25,计算机,软件开发,垂直应用软件,122.29,327.19,327.19,26.73,,745.71,205.48,391.17,61.78,59.17
4351,45,002153.SZ,石基信息,2007-08-20,计算机,软件开发,垂直应用软件,13.01,,,5.1,0.08,355.07,33.22,35.67,-4.29,-9.56
4352,46,688507.SH,索辰科技,2023-09-25,计算机,软件开发,垂直应用软件,101.45,218.1,250.11,3.31,0.36,90.4,-7.51,31.21,27.83,10.82
4353,47,300556.SZ,丝路视觉,2016-11-11,计算机,软件开发,垂直应用软件,20.24,,,5.55,,24.6,43.36,26.14,-10.95,-6.28
4354,48,688479.SH,友车科技,2023-09-25,计算机,软件开发,垂直应用软件,22.41,40.07,77.7,1.75,2.2,32.34,-65.73,-67.34,-24.42,-28.32
4355,49,300579.SZ,数字认证,2016-12-30,计算机,软件开发,垂直应用软件,31.05,665.68,,10.72,0.1,83.83,-321.65,-208.89,-24.82,-21.13
4356,50,301337.SZ,亚华电子,2023-06-02,计算机,软件开发,垂直应用软件,30.99,,,2.94,,32.29,70.52,62.83,20.57,13.71
4357,51,688588.SH,凌志软件,2023-09-25,计算机,软件开发,垂直应用软件,14.33,46.12,58.96,4.65,1.35,57.32,-21.87,1002.2,-5.57,-3.04
4358,52,300235.SZ,方直科技,2011-07-06,计算机,软件开发,垂直应用软件,14.27,206.77,632.13,5.15,0.31,35.92,-62.41,-69.36,-27.85,-28.03
4359,53,002405.SZ,四维图新,2010-05-25,计算机,软件开发,垂直应用软件,10.92,,,3.15,,258.87,-45.55,12.68,5.2,5.62
4360,54,688078.SH,龙软科技,2023-09-25,计算机,软件开发,垂直应用软件,28.66,63.25,,2.91,0.47,20.89,-126.08,-86.43,-43.1,-38.75
4361,55,688109.SH,品茗科技,2023-09-25,计算机,软件开发,垂直应用软件,126.33,316.4,149.26,12.51,0.53,99.6,267.42,270.11,3.76,1.25
4362,56,688296.SH,和达科技,2023-09-25,计算机,软件开发,垂直应用软件,15.83,,,2.69,,17.08,-1502.46,-281.72,-34.69,-36.09
4363,57,603189.SH,网达软件,2016-09-23,计算机,软件开发,垂直应用软件,20.15,518.41,945.71,3.6,0.74,54.31,-44.11,-19.68,-28.58,-28.3
4364,58,301195.SZ,北路智控,2022-08-08,计算机,软件开发,垂直应用软件,35.5,23.3,28.31,1.94,1.83,46.88,-25.38,-15.65,-12.63,-6.61
4365,59,300229.SZ,拓尔思,2011-06-22,计算机,软件开发,垂直应用软件,22.87,,,5.04,,199.8,-460.24,-223.11,-45.57,-38.36
4366,60,003029.SZ,吉大正元,2020-12-31,计算机,软件开发,垂直应用软件,24.65,,,4.42,,47.73,-3.26,-38.3,-17.51,-18.27
4367,61,300542.SZ,新晨科技,2016-09-27,计算机,软件开发,垂直应用软件,18.37,,,10.13,,54.85,-27.87,9.25,-2.92,9.28
4368,62,688206.SH,概伦电子,2023-09-25,计算机,软件开发,垂直应用软件,36.86,,5036.85,7.95,0.08,160.41,173.46,212.95,12.71,11.43
4369,63,301378.SZ,通达海,2023-03-27,计算机,软件开发,垂直应用软件,43.24,,,3.2,,41.77,-3.52,-20.23,-11.4,-14.93
4370,64,300253.SZ,卫宁健康,2011-08-25,计算机,软件开发,垂直应用软件,11.23,283.08,,4.41,0.13,248.8,-256.1,-491.04,-32.27,-31.43
4371,65,688579.SH,山大地纬,2023-09-25,计算机,软件开发,垂直应用软件,11.81,73.73,73.26,3.43,0.55,47.24,1.3,-5.18,-0.89,0.46
4372,66,300226.SZ,上海钢联,2011-06-15,计算机,软件开发,垂直应用软件,28.25,55.8,44.63,4.23,0.18,90.04,31.78,41.07,-10.65,-21.65
4373,67,301269.SZ,华大九天,2022-08-05,计算机,软件开发,垂直应用软件,97.98,488.15,890.79,10.29,0.15,534.42,-84.52,-91.9,8.24,13.01
4374,68,300465.SZ,高伟达,2015-06-04,计算机,软件开发,垂直应用软件,18.76,265.48,290.43,12.41,,83.25,-11.21,60.35,-4.36,2.74
4375,69,301095.SZ,广立微,2022-08-12,计算机,软件开发,垂直应用软件,74.25,185.26,135.71,4.74,0.33,148.71,380.14,518.42,48.86,43.17
4376,70,300925.SZ,法本信息,2021-01-07,计算机,软件开发,垂直应用软件,21.49,70.34,86.89,4.2,0.3,92.13,-22.7,-21.85,15.92,10.95
4377,71,688291.SH,金橙子,2023-09-25,计算机,软件开发,垂直应用软件,44.76,150.69,116.26,4.88,0.37,45.95,32.86,64.58,15.8,21.56
4378,72,002987.SZ,京北方,2020-05-14,计算机,软件开发,垂直应用软件,18.99,52.86,49.99,5.66,0.94,164.73,7.94,-0.91,5.14,5.22
4379,73,300209.SZ,有棵树,2024-12-23,计算机,软件开发,垂直应用软件,6.89,112.73,87.08,6.46,,63.98,54.68,106.08,-82.02,-81.33
4380,74,300451.SZ,创业慧康,2015-05-21,计算机,软件开发,垂直应用软件,5.38,,,1.94,,83.34,-331.69,-394.25,-26.26,-20.65
4381,75,688631.SH,莱斯信息,2023-09-25,计算机,软件开发,垂直应用软件,68.82,87.18,176.84,6.21,0.58,112.5,-420.03,-473.5,-21.41,-28.37
4382,76,688318.SH,财富趋势,2023-09-25,计算机,软件开发,垂直应用软件,133.5,112.5,99.35,9.23,0.27,341.92,27.91,6.61,-5.71,-9.96
4383,77,002298.SZ,中电鑫龙,2009-10-14,计算机,软件开发,垂直应用软件,10.57,,,3.43,,78.23,107.25,105.56,14.49,5.23
4384,78,300380.SZ,安硕信息,2014-02-11,计算机,软件开发,垂直应用软件,40.89,375.18,244.01,14.63,0.12,56.61,161.66,182.65,11.19,14.48
4385,79,300365.SZ,恒华科技,2014-01-30,计算机,软件开发,垂直应用软件,6.13,,,1.95,,36.77,-20.12,-3.98,58.37,78.31
4386,80,300663.SZ,科蓝软件,2017-06-15,计算机,软件开发,垂直应用软件,17.1,,,10.82,,81.82,-55.01,-83.32,-42.4,-38.03
4387,81,600570.SH,恒生电子,2003-12-23,计算机,软件开发,垂直应用软件,30.44,55.27,54.76,6.39,0.33,576.57,2.16,771.57,-16.66,-14.44
4388,82,601519.SH,大智慧,2011-02-11,计算机,软件开发,垂直应用软件,12.82,,,18.8,,255.01,85.3,97.48,8.78,13.19
4389,83,688326.SH,经纬恒润-W,2023-09-25,计算机,软件开发,垂直应用软件,147.52,,,4.49,,176.96,81.7,73.91,25.88,43.48
4390,84,688232.SH,新点软件,2023-09-25,计算机,软件开发,垂直应用软件,28.41,44.78,82.02,1.79,1.27,91.48,-667.73,-162.73,-16.32,-14.57
4391,85,300550.SZ,和仁科技,2016-10-25,计算机,软件开发,垂直应用软件,14.28,95.41,73.07,3.36,0.18,37.49,1292.86,75.44,-0.33,-0.99
4392,86,688246.SH,嘉和美康,2023-09-25,计算机,软件开发,垂直应用软件,24.62,,,2.45,,33.87,-320.68,-323.29,-30.67,-27.22
4393,87,002322.SZ,理工能科,2009-12-25,计算机,软件开发,垂直应用软件,13.57,17.88,21.7,1.91,4.7,49.6,-26.23,-22.9,0.6,0.88
4394,88,688657.SH,浩辰软件,2023-10-17,计算机,软件开发,垂直应用软件,57.0,59.28,53.45,2.66,1.22,37.34,19.78,20.57,16.34,13.47
4395,89,000948.SZ,南天信息,1999-12-30,计算机,软件开发,垂直应用软件,17.0,57.32,135.82,2.47,0.53,66.28,-119.49,-119.72,21.9,16.75
4396,90,003007.SZ,直真科技,2020-09-30,计算机,软件开发,垂直应用软件,44.17,136.19,172.13,5.63,0.15,44.97,-16.93,-85.7,-2.01,-19.16
