序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
8,301308.SZ,江波龙,2022-08-12,—,—,数字芯片设计,306.03,257.22,196.02,17.04,,1282.71,27.95,-97.51,26.12,12.8
9,688728.SH,格科微,2023-09-25,—,—,数字芯片设计,15.63,217.59,177.59,5.2,0.14,406.47,518.75,-61.59,25.66,30.33
10,688449.SH,联芸科技,2024-12-06,—,—,数字芯片设计,53.08,206.82,171.83,12.82,,244.17,23.05,36.38,11.59,15.68
11,688279.SH,峰岹科技,2023-09-25,—,—,数字芯片设计,193.34,100.09,108.15,4.42,0.4,222.56,-9.01,-4.51,28.88,32.84
12,688107.SH,安路科技,2023-09-25,—,—,数字芯片设计,29.44,,,11.52,,118.01,-21.08,-16.57,-25.79,-29.64
13,688589.SH,力合微,2023-09-25,—,—,数字芯片设计,25.09,43.23,64.69,3.81,0.99,36.46,-55.55,-41.15,-28.62,-24.74
14,688380.SH,中微半导,2023-09-25,—,—,数字芯片设计,53.58,156.77,120.66,7.04,0.46,214.52,36.78,100.99,19.03,17.56
15,688595.SH,芯海科技,2023-09-25,—,—,数字芯片设计,37.66,,,7.54,,54.27,45.23,31.67,19.59,6.8
16,688008.SH,澜起科技,2023-09-25,—,—,数字芯片设计,182.03,147.82,101.01,17.3,0.32,2086.84,66.89,95.41,57.83,58.17
17,688591.SH,泰凌微,2023-09-25,—,—,数字芯片设计,44.38,109.68,61.82,4.32,0.45,106.84,117.35,274.58,30.49,37.72
18,300077.SZ,国民技术,2010-05-10,—,—,数字芯片设计,22.65,,,13.73,,132.08,50.63,72.54,16.73,22.74
19,603893.SH,瑞芯微,2020-02-14,—,—,数字芯片设计,185.77,131.46,76.46,18.45,0.35,782.0,121.65,190.61,45.46,63.85
20,688486.SH,龙迅股份,2023-09-25,—,—,数字芯片设计,78.5,72.48,59.83,6.93,0.68,104.66,32.47,15.16,16.67,11.35
21,688018.SH,乐鑫科技,2023-09-25,—,—,数字芯片设计,164.1,80.83,58.99,6.35,0.24,274.28,50.04,72.29,30.97,35.35
22,688807.SH,优迅股份,2025-12-26,—,—,数字芯片设计,199.24,204.7,180.06,9.16,,159.39,17.11,,18.33,
23,688123.SH,聚辰股份,2023-09-25,—,—,数字芯片设计,163.25,89.01,64.8,10.34,0.18,258.38,51.33,43.5,21.29,11.69
24,300223.SZ,北京君正,2011-06-08,—,—,数字芯片设计,133.73,176.21,203.23,5.2,0.07,645.3,-15.99,2.85,7.35,6.75
25,688259.SH,创耀科技,2023-09-25,—,—,数字芯片设计,43.82,80.94,59.46,3.15,0.56,48.95,46.58,-8.77,-32.1,-35.72
26,688608.SH,恒玄科技,2023-09-25,—,—,数字芯片设计,210.69,77.19,52.81,5.12,0.4,355.42,73.5,106.45,18.61,26.58
27,300053.SZ,航宇微,2024-07-31,—,—,数字芯片设计,23.54,,,9.64,,164.04,-18.19,-154.25,-0.45,-3.99
28,688047.SH,龙芯中科,2023-09-25,—,—,数字芯片设计,164.7,,,25.84,,660.45,-14.89,-23.66,13.94,10.9
29,688620.SH,安凯微,2023-09-25,—,—,数字芯片设计,11.73,,,3.41,,45.98,-267.46,-740.87,-5.22,-3.02
30,688213.SH,思特威-W,2023-09-25,—,—,数字芯片设计,94.46,96.76,46.4,7.76,0.29,380.02,155.99,164.93,50.14,54.11
31,002213.SZ,大为股份,2023-07-06,—,—,数字芯片设计,26.92,,,11.42,0.08,63.93,71.58,-14.01,9.9,18.46
32,688521.SH,芯原股份,2023-09-25,—,—,数字芯片设计,226.78,,,33.51,,1192.67,12.42,-12.3,36.64,4.49
33,688416.SH,恒烁股份,2023-09-25,—,—,数字芯片设计,109.79,,,7.17,,91.13,8.83,4.8,16.02,-1.79
34,300458.SZ,全志科技,2015-05-22,—,—,数字芯片设计,43.69,216.27,122.58,11.53,0.44,360.63,84.41,35.36,28.21,25.82
35,688766.SH,普冉股份,2023-09-25,—,—,数字芯片设计,288.11,145.87,336.62,18.77,0.11,426.54,-73.73,-70.05,4.89,1.19
36,688525.SH,佰维存储,2023-09-25,—,—,数字芯片设计,174.12,504.47,,17.77,,813.37,-86.67,-179.68,30.84,13.7
37,688332.SH,中科蓝讯,2023-09-25,—,—,数字芯片设计,137.9,55.42,54.6,4.06,0.72,166.3,2.17,-2.61,4.29,2.63
38,603986.SH,兆易创新,2016-08-25,—,—,数字芯片设计,292.57,184.89,150.59,9.08,0.12,2038.53,30.18,11.31,20.92,15.0
39,688099.SH,晶晨股份,2023-09-25,—,—,数字芯片设计,83.98,43.03,38.2,4.93,,353.69,17.51,37.12,9.29,10.42
40,688110.SH,东芯股份,2023-09-25,—,—,数字芯片设计,128.0,,,18.2,,566.08,-12.16,-21.78,28.09,28.81
41,300672.SZ,国科微,2017-07-19,—,—,数字芯片设计,138.5,309.49,870.58,7.39,0.22,300.69,-89.42,-25.02,-2.5,-12.86
42,688256.SH,寒武纪-U,2023-09-25,—,—,数字芯片设计,1128.0,,253.44,31.16,,4756.61,321.49,295.82,2386.38,4347.82
43,688795.SH,摩尔线程-U,2025-12-12,—,—,数字芯片设计,554.92,,,22.65,,2608.28,18.71,,181.99,
44,688802.SH,沐曦股份-U,2025-12-24,—,—,数字芯片设计,513.78,,,15.29,,2055.63,55.79,,453.52,
45,688252.SH,天德钰,2023-09-25,—,—,数字芯片设计,23.24,34.58,34.18,4.03,0.31,95.06,1.67,50.89,14.44,43.35
46,001309.SZ,德明利,2024-07-31,—,—,数字芯片设计,252.59,163.45,,23.39,0.08,572.99,-106.42,-130.43,85.13,88.83
47,688593.SH,新相微,2023-09-25,—,—,数字芯片设计,26.42,1439.69,920.69,7.83,,121.41,138.88,261.78,27.21,23.48
48,301536.SZ,星宸科技,2024-04-08,—,—,数字芯片设计,70.59,116.17,113.53,9.53,0.28,297.69,3.03,-7.47,19.5,18.63
49,300327.SZ,中颖电子,2012-06-20,—,—,数字芯片设计,30.65,78.01,103.38,5.98,0.65,104.63,-36.59,-42.2,-1.14,-0.2
50,603501.SH,豪威集团,2017-05-11,—,—,数字芯片设计,118.43,44.75,35.77,4.72,0.52,1487.25,35.15,48.34,15.2,15.42
51,688262.SH,国芯科技,2023-09-25,—,—,数字芯片设计,35.53,,,5.79,,119.38,-0.03,-4.66,-44.92,-34.74
1,600171.SH,上海贝岭,2006-01-24,—,—,模拟芯片设计,31.84,57.07,62.49,5.02,0.53,225.72,-14.38,2.25,18.32,21.27
2,688209.SH,英集芯,2023-09-25,—,—,模拟芯片设计,25.28,88.26,73.27,5.16,0.35,109.66,28.54,32.96,14.16,13.42
3,688391.SH,钜泉科技,2023-09-25,—,—,模拟芯片设计,33.2,40.86,57.39,2.06,1.81,38.24,-37.71,-33.34,-9.17,-11.39
4,688582.SH,芯动联科,2023-09-25,—,—,模拟芯片设计,65.54,118.51,81.56,10.73,0.58,263.3,72.91,173.37,47.73,84.34
5,603160.SH,汇顶科技,2016-10-24,—,—,模拟芯片设计,77.8,59.97,43.5,3.89,0.69,362.03,50.99,35.74,9.25,-0.2
6,688045.SH,必易微,2023-09-25,—,—,模拟芯片设计,53.19,,8943.5,2.69,,37.15,86.29,16.92,-3.15,-6.99
7,688798.SH,艾为电子,2023-09-25,—,—,模拟芯片设计,78.57,71.86,51.93,4.39,0.42,183.17,54.98,71.09,-8.02,-13.4
8,688173.SH,希荻微,2023-09-25,—,—,模拟芯片设计,16.1,,,4.55,,66.45,60.94,61.98,107.81,102.73
9,688286.SH,敏芯股份,2023-09-25,—,—,模拟芯片设计,77.06,,87.45,4.03,,43.2,175.99,171.65,37.73,47.82
10,688536.SH,思瑞浦,2023-09-25,—,—,模拟芯片设计,190.79,,956.05,4.28,,263.1,227.64,200.07,80.47,87.33
11,688790.SH,昂瑞微-UW,2025-12-23,—,—,模拟芯片设计,152.92,,,5.35,,152.2,-426.66,,-20.69,
12,688515.SH,裕太微-U,2023-09-25,—,—,模拟芯片设计,116.25,,,6.19,,93.0,8.89,3.89,45.7,43.41
13,603068.SH,博通集成,2019-04-22,—,—,模拟芯片设计,38.3,,308.94,3.42,,57.61,127.36,149.33,8.4,10.8
14,300661.SZ,圣邦股份,2017-06-13,—,—,模拟芯片设计,71.8,88.71,79.44,9.05,0.21,443.76,20.47,12.42,14.55,15.37
15,688368.SH,晶丰明源,2023-09-25,—,—,模拟芯片设计,152.8,,303.34,11.54,0.32,135.23,142.96,151.67,2.67,-0.44
16,688381.SH,帝奥微,2023-09-25,—,—,模拟芯片设计,24.33,,,2.32,0.85,60.22,-232.46,-115.73,11.41,15.11
17,688458.SH,美芯晟,2023-09-25,—,—,模拟芯片设计,42.03,,,2.53,,46.88,132.0,131.25,46.47,36.83
18,688601.SH,力芯微,2023-09-25,—,—,模拟芯片设计,54.18,57.55,133.84,5.84,0.73,72.43,-71.4,-78.72,-6.69,-14.62
19,688699.SH,明微电子,2023-09-25,—,—,模拟芯片设计,61.8,959.53,,5.62,,68.02,-577.53,-616.66,4.41,-1.64
20,688653.SH,康希通信,2023-11-24,—,—,模拟芯片设计,14.15,,,4.18,,60.06,9.86,-38.1,39.32,45.92
21,688141.SH,杰华特,2023-09-25,—,—,模拟芯片设计,49.0,,,12.73,,220.66,9.29,12.44,63.01,58.2
22,688508.SH,芯朋微,2023-09-25,—,—,模拟芯片设计,69.26,81.69,42.91,3.35,0.57,90.95,130.25,106.02,24.05,40.32
23,600877.SH,电科芯片,2022-08-01,—,—,模拟芯片设计,21.6,372.53,1302.9,10.35,,255.76,-83.15,-78.05,-11.3,-8.53
24,688153.SH,唯捷创芯,2023-09-25,—,—,模拟芯片设计,39.32,,995.62,4.23,,169.2,126.77,-183.72,4.53,-7.93
25,603375.SH,盛景微,2024-01-31,—,—,模拟芯片设计,38.27,168.16,166.49,2.44,0.26,38.53,1.2,57.66,0.68,2.4
26,688061.SH,灿瑞科技,2023-09-25,—,—,模拟芯片设计,36.3,,,1.75,,41.7,-62.7,-348.59,13.75,8.57
27,688512.SH,慧智微-U,2023-09-25,—,—,模拟芯片设计,11.95,,,3.22,,55.79,58.98,64.41,48.04,39.97
28,688325.SH,赛微微电,2023-09-25,—,—,模拟芯片设计,104.85,114.56,111.81,5.25,0.93,90.32,3.23,29.91,22.37,31.0
29,688270.SH,臻镭科技,2023-09-25,—,—,模拟芯片设计,205.08,2247.14,406.36,19.74,,438.98,579.92,1006.99,65.76,73.64
30,300671.SZ,富满微,2017-07-12,—,—,模拟芯片设计,49.3,,,6.57,,109.14,8.24,25.2,19.32,26.42
31,688052.SH,纳芯微,2023-09-25,—,—,模拟芯片设计,176.33,,,3.59,,286.75,65.54,70.59,73.18,79.49
32,300782.SZ,卓胜微,2019-06-25,—,—,模拟芯片设计,75.56,100.59,,4.04,0.13,404.2,-140.13,-141.59,-17.77,-25.42
33,688130.SH,晶华微,2023-09-25,—,—,模拟芯片设计,23.9,,,2.32,,28.89,-330.86,-600.18,27.32,30.68
34,688220.SH,翱捷科技-U,2023-09-25,—,—,模拟芯片设计,82.58,,,6.26,,345.43,20.62,7.29,13.42,14.67
35,688484.SH,南芯科技,2023-09-25,—,—,模拟芯片设计,42.42,59.11,80.17,4.41,0.47,181.41,-29.66,-40.21,25.34,17.6
1,688403.SH,汇成股份,2023-09-25,—,—,集成电路封测,19.58,106.49,92.89,4.82,0.46,170.14,23.21,60.94,21.05,28.58
2,002185.SZ,华天科技,2007-11-27,—,—,集成电路封测,14.72,77.84,59.83,2.74,0.39,479.71,51.98,1.68,17.55,15.81
3,603005.SH,晶方科技,2014-02-17,—,—,集成电路封测,30.83,79.55,58.78,4.43,0.27,201.06,48.4,49.78,28.48,24.68
4,688216.SH,气派科技,2023-09-25,—,—,集成电路封测,30.8,,,5.65,,32.92,-25.89,-44.52,7.08,4.09
5,688362.SH,甬矽电子,2023-09-25,—,—,集成电路封测,45.01,278.55,212.24,7.24,,184.76,48.87,150.45,24.23,23.37
6,002156.SZ,通富微电,2007-08-23,—,—,集成电路封测,50.89,113.98,78.36,5.09,0.09,772.31,55.74,27.72,17.77,17.67
7,688135.SH,利扬芯片,2023-09-25,—,—,集成电路封测,35.85,,,6.67,,72.94,106.19,16.38,23.11,23.09
8,688372.SH,伟测科技,2023-09-25,—,—,集成电路封测,126.01,146.47,69.92,6.62,0.21,187.82,226.41,831.03,46.22,47.53
9,002077.SZ,大港股份,2006-11-23,—,—,集成电路封测,17.45,428.56,227.98,3.02,,101.27,52.38,3.99,12.57,10.04
10,600584.SH,长电科技,2003-06-10,—,—,集成电路封测,47.69,53.02,57.39,3.03,0.31,853.37,-11.39,-23.98,14.78,20.14
11,301348.SZ,蓝箭电子,2023-08-17,—,—,集成电路封测,28.79,457.23,,4.64,0.17,69.1,-28229.49,-40.35,2.55,4.86
12,688352.SH,颀中科技,2023-09-25,—,—,集成电路封测,14.59,55.38,64.39,2.91,0.68,173.48,-19.2,-38.78,11.8,6.63
1,301629.SZ,矽电股份,2025-03-31,—,—,半导体设备,299.44,136.01,239.48,10.72,0.32,124.95,-61.3,-62.29,-20.54,-36.88
2,301297.SZ,富乐德,2023-01-09,—,—,半导体设备,39.99,272.97,123.7,5.76,0.4,297.2,14.38,9.22,10.98,23.95
3,688809.SH,强一股份,2026-01-08,—,—,半导体设备,353.17,196.3,130.07,11.72,,457.56,90.55,237.56,65.88,89.53
4,300604.SZ,长川科技,2017-04-24,—,—,半导体设备,129.15,178.72,84.78,18.79,0.08,819.33,142.14,98.73,49.05,41.8
5,688012.SH,中微公司,2023-09-25,—,—,半导体设备,346.36,134.23,113.31,10.1,0.09,2168.72,32.66,36.62,46.4,43.88
6,688120.SH,华海清科,2023-09-25,—,—,半导体设备,183.51,63.41,59.32,9.0,0.2,648.99,9.81,16.82,30.28,30.28
7,603690.SH,至纯科技,2017-01-20,—,—,半导体设备,27.89,452.63,,2.13,0.18,106.81,-56.08,-46.68,-10.33,5.25
8,688419.SH,耐科装备,2023-09-25,—,—,半导体设备,43.26,77.41,68.35,4.84,0.66,49.56,14.7,25.77,11.59,29.73
9,688082.SH,盛美上海,2023-09-25,—,—,半导体设备,181.98,75.77,52.6,6.57,0.33,873.8,66.99,56.99,29.42,35.83
10,688361.SH,中科飞测,2023-09-25,—,—,半导体设备,187.27,,2555.36,13.04,,655.75,71.67,73.01,47.92,51.39
11,603061.SH,金海通,2023-03-10,—,—,半导体设备,280.46,214.41,106.14,10.93,0.06,168.28,178.18,91.56,87.88,67.86
12,603991.SH,至正股份,2025-08-13,—,—,半导体设备,84.41,,,4.02,,128.9,-95.76,-266.1,-22.07,6.03
13,688478.SH,晶升股份,2023-09-25,—,—,半导体设备,36.27,93.37,,3.27,0.68,50.19,-120.71,-121.29,-41.13,-20.29
14,688605.SH,先锋精科,2024-12-19,—,—,半导体设备,67.62,63.96,68.18,8.48,0.3,136.85,-7.56,-5.39,11.47,19.52
15,688652.SH,京仪装备,2023-12-06,—,—,半导体设备,116.76,128.28,129.37,8.99,0.11,196.16,-0.99,12.84,42.81,45.38
16,003043.SZ,华亚智能,2021-04-13,—,—,半导体设备,51.58,85.49,108.47,4.0,0.41,69.03,-25.84,-47.82,80.06,78.57
17,002371.SZ,北方华创,2010-03-23,—,—,半导体设备,472.99,60.96,54.49,9.51,0.17,3426.7,14.83,14.97,32.97,29.51
18,301369.SZ,联动科技,2022-09-29,—,—,半导体设备,120.49,418.82,434.4,5.7,0.34,85.04,-4.79,335.11,3.48,14.21
19,688409.SH,富创精密,2023-09-25,—,—,半导体设备,95.28,143.97,578.87,6.34,0.16,291.76,-80.24,-89.92,17.94,14.44
20,688729.SH,屹唐股份,2025-07-15,—,—,半导体设备,25.58,139.8,118.81,8.6,,756.03,22.73,40.23,14.01,18.77
21,688037.SH,芯源微,2023-09-25,—,—,半导体设备,195.99,194.85,464.23,14.6,0.06,395.17,-109.34,-79.09,-10.35,2.24
22,688072.SH,拓荆科技,2023-09-25,—,—,半导体设备,336.6,138.1,97.64,15.45,0.08,950.37,105.14,-26.96,85.27,54.25
23,688200.SH,华峰测控,2023-09-25,—,—,半导体设备,296.95,120.53,79.27,10.37,0.25,402.47,81.57,74.04,51.21,40.99
1,002384.SZ,东山精密,2019-07-08,—,—,印制电路板,77.02,129.94,113.62,6.62,0.08,1410.7,14.61,35.21,2.28,1.96
2,300739.SZ,明阳电路,2018-02-08,—,—,印制电路板,20.27,664.98,145.95,2.8,0.59,75.7,119.06,32.6,16.24,13.11
3,300852.SZ,四会富仕,2020-07-20,—,—,印制电路板,46.33,53.01,50.1,3.37,0.27,74.37,6.65,-15.89,34.5,31.63
4,603328.SH,依顿电子,2014-07-08,—,—,印制电路板,11.36,25.93,25.92,2.69,1.74,113.42,0.06,0.14,16.53,16.05
5,603920.SH,世运电路,2017-05-04,—,—,印制电路板,70.06,74.82,61.79,7.82,1.28,504.85,29.46,26.89,10.96,7.64
6,688020.SH,方邦股份,2023-09-25,—,—,印制电路板,86.68,,,5.16,0.21,71.4,32.66,-8.67,11.07,16.06
7,001389.SZ,广合科技,2024-04-11,—,—,印制电路板,107.8,67.87,50.57,12.6,0.44,458.89,46.97,53.91,43.07,42.17
8,002579.SZ,中京电子,2011-10-10,—,—,印制电路板,11.74,,225.88,2.97,,71.92,127.34,125.05,15.75,21.29
9,300903.SZ,科翔股份,2020-11-12,—,—,印制电路板,29.67,,,7.13,,123.04,31.58,36.96,10.1,16.04
10,000823.SZ,超声电子,2011-10-10,—,—,印制电路板,14.54,36.19,31.66,1.66,1.38,78.08,20.93,53.62,10.91,13.26
11,603175.SH,超颖电子,2025-10-31,—,—,印制电路板,69.2,109.49,122.45,10.5,,302.42,-12.14,-11.85,10.71,12.61
12,301176.SZ,逸豪新材,2022-10-12,—,—,印制电路板,23.76,,,2.65,,40.17,-36.39,-600.38,18.26,9.67
13,600183.SH,生益科技,2011-10-10,—,—,印制电路板,65.86,92.01,56.94,10.3,1.52,1599.82,78.04,52.98,39.8,31.68
14,603386.SH,骏亚科技,2017-09-19,—,—,印制电路板,14.74,,,3.53,,48.1,246.13,333.32,9.36,13.54
15,603936.SH,博敏电子,2015-12-16,—,—,印制电路板,12.29,,,1.77,,77.48,-21.26,-31.38,10.87,12.71
16,300814.SZ,中富电路,2021-08-19,—,—,印制电路板,74.18,372.77,408.31,8.64,0.13,142.0,-10.64,-34.13,29.8,27.84
17,688655.SH,迅捷兴,2023-09-25,—,—,印制电路板,20.39,,,4.05,,27.2,-1244.32,-169.48,40.48,27.66
18,688183.SH,生益电子,2023-09-25,—,—,印制电路板,86.58,216.94,57.15,13.96,0.63,720.19,497.61,452.11,114.79,91.0
19,301132.SZ,满坤科技,2022-08-17,—,—,印制电路板,36.35,50.54,39.33,2.96,1.15,53.83,42.36,62.3,34.21,31.56
20,600601.SH,方正科技,2022-12-27,—,—,印制电路板,11.2,185.97,131.48,10.75,,478.66,50.81,15.29,38.71,35.6
21,002938.SZ,鹏鼎控股,2018-09-26,—,—,印制电路板,63.0,40.34,36.03,4.47,1.59,1460.37,21.95,57.22,14.34,24.75
22,002636.SZ,金安国纪,2011-12-02,—,—,印制电路板,24.45,480.31,161.01,5.11,0.35,178.0,73.9,0.76,10.28,3.97
23,300936.SZ,中英科技,2021-02-02,—,—,印制电路板,42.12,100.11,,3.17,0.24,31.67,-125.66,-143.5,-21.65,-26.87
24,002913.SZ,奥士康,2017-12-08,—,—,印制电路板,40.47,36.36,35.98,2.91,1.48,128.44,1.31,-11.96,21.89,19.43
25,300657.SZ,弘信电子,2018-07-16,—,—,印制电路板,31.97,271.53,166.55,12.26,,154.27,65.47,9.85,24.75,15.01
26,605258.SH,协和电子,2020-12-10,—,—,印制电路板,33.34,41.17,42.28,2.46,2.1,29.34,-4.03,-8.31,12.07,12.13
27,301628.SZ,强达电路,2024-11-07,—,—,印制电路板,97.98,65.56,57.11,6.44,0.41,73.85,20.91,4.87,20.74,17.25
28,002463.SZ,沪电股份,2011-10-10,—,—,印制电路板,69.58,51.75,35.03,8.86,0.72,1338.97,47.03,47.5,49.96,56.59
29,300964.SZ,本川智能,2021-08-12,—,—,印制电路板,58.54,190.61,126.95,4.45,0.34,45.25,56.23,37.33,43.11,36.91
30,688519.SH,南亚新材,2023-09-25,—,—,印制电路板,80.45,375.34,124.17,6.79,0.12,188.87,180.79,57.69,49.87,43.06
31,301366.SZ,一博科技,2022-10-10,—,—,印制电路板,35.87,84.85,339.73,3.52,0.79,75.16,-79.46,-93.0,24.01,21.7
32,002815.SZ,崇达技术,2016-10-19,—,—,印制电路板,15.07,71.22,59.39,2.08,0.71,183.51,19.58,-6.19,22.27,20.73
33,300476.SZ,胜宏科技,2015-06-18,—,—,印制电路板,265.25,199.98,63.52,15.22,0.11,2308.6,324.38,366.89,83.4,86.0
34,301041.SZ,金百泽,2021-08-18,—,—,印制电路板,28.68,78.32,124.0,4.59,0.34,30.6,-67.18,-78.84,6.43,2.93
35,605058.SH,澳弘电子,2020-10-28,—,—,印制电路板,30.76,31.07,29.71,2.52,1.95,43.96,6.45,3.16,6.69,9.35
36,603228.SH,景旺电子,2017-01-13,—,—,印制电路板,63.07,53.13,51.22,4.87,1.2,621.12,4.83,-1.06,22.08,20.93
37,301282.SZ,金禄电子,2022-09-02,—,—,印制电路板,28.37,53.47,50.62,2.54,0.87,42.88,7.93,32.19,25.55,24.19
38,002436.SZ,兴森科技,2011-10-10,—,—,印制电路板,23.17,,,7.3,0.13,393.81,516.08,47.85,23.48,18.91
39,301251.SZ,威尔高,2023-09-13,—,—,印制电路板,60.5,145.88,103.77,5.19,0.22,81.49,48.1,18.31,51.93,58.71
40,002134.SZ,天津普林,2011-10-10,—,—,印制电路板,23.19,168.83,316.86,11.12,,57.17,-51.14,-67.51,23.61,27.47
41,603186.SH,华正新材,2017-01-10,—,—,印制电路板,64.59,,,6.26,,91.73,1042.19,327.86,13.17,7.88
42,002916.SZ,深南电路,2017-12-20,—,—,印制电路板,232.38,84.31,58.29,8.87,0.49,1582.89,56.3,37.75,28.39,25.63
1,000636.SZ,风华高科,2011-10-10,—,—,被动元件,20.0,68.59,77.05,1.85,0.74,231.4,-13.95,-19.5,15.0,15.92
2,300460.SZ,ST惠伦,2015-05-22,—,—,被动元件,8.33,,,4.19,,23.39,-4566.64,-2679.39,-4.67,-7.1
3,300408.SZ,三环集团,2014-12-10,—,—,被动元件,49.53,43.34,37.29,4.52,0.77,949.24,22.16,20.63,20.96,21.05
4,600563.SH,法拉电子,2011-10-10,—,—,被动元件,107.35,23.24,20.96,4.22,1.86,241.54,14.58,18.15,14.69,18.05
5,300319.SZ,麦捷科技,2021-12-13,—,—,被动元件,12.29,32.72,32.36,2.27,0.92,109.08,1.53,3.3,21.71,23.61
6,688539.SH,高华科技,2023-09-25,—,—,被动元件,48.41,161.73,144.19,5.17,0.41,90.0,14.97,1.03,10.31,16.6
7,301566.SZ,达利凯普,2024-01-08,—,—,被动元件,21.32,74.96,56.15,5.93,0.42,85.28,43.2,53.65,13.75,16.52
8,603738.SH,泰晶科技,2016-10-13,—,—,被动元件,16.35,72.04,165.23,3.69,0.49,63.09,-58.51,-61.59,16.22,16.73
9,600237.SH,铜峰电子,2011-10-10,—,—,被动元件,9.69,63.84,53.78,3.18,,61.12,28.88,25.54,11.37,13.88
10,002199.SZ,*ST东晶,2011-10-10,—,—,被动元件,8.41,,,10.74,,20.47,12.14,5.95,12.22,16.57
11,300975.SZ,商络电子,2022-08-01,—,—,被动元件,17.08,165.74,73.95,5.15,0.07,117.34,164.32,131.6,32.8,36.66
12,002484.SZ,江海股份,2011-10-10,—,—,被动元件,29.15,37.87,35.67,4.04,0.89,247.93,8.19,3.19,16.34,13.96
13,002138.SZ,顺络电子,2011-10-10,—,—,被动元件,37.77,36.6,31.17,4.68,1.55,304.55,23.23,32.03,19.95,19.8
14,603989.SH,艾华集团,2015-05-22,—,—,被动元件,18.01,36.24,32.47,1.91,0.83,71.82,11.59,41.56,-0.73,1.89
15,301458.SZ,钧崴电子,2025-01-17,—,—,被动元件,35.52,89.74,73.66,5.73,0.56,94.72,25.27,24.2,18.0,16.79
1,301379.SZ,天山电子,2022-11-08,—,—,面板,28.12,37.07,35.45,3.94,1.0,55.75,7.75,15.46,26.48,29.66
2,300088.SZ,长信科技,2010-06-03,—,—,面板,6.43,45.01,45.97,1.84,0.91,160.6,-2.54,17.84,3.72,8.25
3,600666.SH,奥瑞德,2023-02-21,—,—,面板,3.6,,67.41,8.77,,99.05,1156.78,1263.22,19.54,10.12
4,300909.SZ,汇创达,2020-11-25,—,—,面板,46.76,80.28,97.65,4.01,0.49,80.88,-23.72,-26.32,7.62,7.93
5,003019.SZ,宸展光电,2020-11-24,—,—,面板,30.66,28.82,29.89,3.25,1.63,54.2,-4.16,-13.85,-0.04,-8.64
6,600707.SH,彩虹股份,1996-05-20,—,—,面板,6.64,19.22,61.07,1.09,,238.27,-69.14,-50.69,-4.04,-6.72
7,688055.SH,龙腾光电,2023-09-25,—,—,面板,3.77,,,3.06,,125.67,-6.98,0.74,-27.85,-27.91
8,600552.SH,凯盛科技,2018-07-16,—,—,面板,15.15,102.1,91.15,3.37,0.33,143.11,15.06,23.7,20.57,24.7
9,000100.SZ,TCL科技,2019-04-23,—,—,面板,4.79,63.7,32.29,1.64,0.99,996.36,99.75,89.26,10.5,6.65
10,000725.SZ,京东方Ａ,2001-01-12,—,—,面板,4.31,29.99,24.14,1.21,1.17,1596.61,39.03,42.15,7.53,8.45
11,002106.SZ,莱宝高科,2007-01-22,—,—,面板,11.61,21.88,27.53,1.47,0.86,81.95,-24.86,-13.78,6.2,7.06
12,002387.SZ,维信诺,2019-07-08,—,—,面板,8.77,,,3.05,,122.5,9.67,9.74,3.5,4.79
13,002289.SZ,*ST宇顺,2009-09-10,—,—,面板,25.81,,,33.06,,72.33,23.85,46.67,42.73,44.89
14,603773.SH,沃格光电,2018-04-24,—,—,面板,40.11,,,7.72,0.12,90.11,-35.45,-78.03,15.66,14.2
15,000050.SZ,深天马Ａ,2010-06-02,—,—,面板,9.3,,195.09,0.83,,228.57,166.25,142.07,11.03,9.93
16,688299.SH,长阳科技,2023-09-25,—,—,面板,20.1,,,2.77,,57.77,-128.82,-150.11,-19.38,-18.81
17,002952.SZ,亚世光电,2019-04-04,—,—,面板,24.19,236.64,321.32,4.57,0.2,39.75,-26.16,-36.21,27.43,30.01
18,300939.SZ,秋田微,2021-02-04,—,—,面板,36.08,47.79,53.3,3.12,1.1,43.3,-12.83,-5.78,20.64,21.37
19,002955.SZ,鸿合科技,2019-05-30,—,—,面板,27.37,29.19,109.44,1.97,4.63,64.77,-66.42,-70.09,-11.14,-10.99
20,300120.SZ,经纬辉开,2019-07-08,—,—,面板,8.56,229.14,,1.65,,49.17,-114.11,-70.78,-26.9,-20.23
21,002217.SZ,合力泰,2025-01-02,—,—,面板,3.03,14.92,8.2,12.11,,226.63,101.45,101.37,23.84,26.85
22,001308.SZ,康冠科技,2022-03-25,—,—,面板,21.31,17.99,19.27,1.89,2.53,149.9,-9.92,-6.03,-5.37,5.06
23,300076.SZ,GQY视讯,2010-05-11,—,—,面板,7.64,,,3.6,,32.39,-27.35,-52.94,-23.62,-47.39
24,688181.SH,八亿时空,2023-09-25,—,—,面板,33.8,59.34,75.08,2.19,,45.45,-26.06,-37.9,17.6,10.63
25,301321.SZ,翰博高新,2022-08-25,—,—,面板,22.68,,,4.35,,42.28,91.13,59.91,44.06,50.84
26,000045.SZ,深纺织Ａ,2014-07-02,—,—,面板,12.47,70.68,90.34,2.12,0.57,63.16,-24.66,-19.73,-2.26,-1.41
