序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
5,000628.SZ,高新发展,2018-07-16,—,—,房屋建设Ⅲ,50.15,287.88,488.15,8.06,0.11,176.67,-20.9,14.06,-24.36,-17.46
6,601668.SH,中国建筑,2011-10-10,—,—,房屋建设Ⅲ,5.14,4.6,4.76,0.44,5.28,2123.87,-3.83,3.24,-4.2,-3.17
7,002761.SZ,浙江建投,2020-09-04,—,—,房屋建设Ⅲ,8.7,59.54,56.18,1.37,0.47,115.26,8.3,0.32,2.78,0.5
8,600939.SH,重庆建工,2017-02-28,—,—,房屋建设Ⅲ,3.19,,,0.81,,60.69,-1088.34,-1221.41,-8.54,-7.97
1,002789.SZ,*ST建艺,2016-03-25,—,—,装修装饰Ⅲ,10.1,,,,,16.12,-8310.42,-3486.81,-40.37,-28.37
2,002963.SZ,豪尔赛,2019-11-04,—,—,装修装饰Ⅲ,15.56,,,1.81,1.29,23.4,-523.96,-538.56,-29.79,-46.6
3,600234.SH,科新发展,2023-07-06,—,—,装修装饰Ⅲ,14.2,93.25,62.55,7.46,,37.28,170.94,424.93,66.92,319.15
4,603137.SH,恒尚节能,2023-04-26,—,—,装修装饰Ⅲ,14.56,28.53,50.32,2.14,0.55,26.64,-46.2,-31.97,-20.24,-6.57
5,603828.SH,ST柯利达,2015-03-05,—,—,装修装饰Ⅲ,6.84,474.93,,6.33,,40.76,-683.61,-28.19,-30.48,-21.92
6,002620.SZ,ST瑞和,2014-02-21,—,—,装修装饰Ⅲ,5.9,,,,,22.27,48.06,71.9,-43.76,-44.01
7,002856.SZ,美芝股份,2017-03-27,—,—,装修装饰Ⅲ,15.43,,,25.13,,20.88,26.79,-55.25,-54.84,-66.47
8,002047.SZ,*ST宝鹰,2014-07-02,—,—,装修装饰Ⅲ,4.31,,,,,65.35,92.21,89.38,-65.79,-74.35
9,300506.SZ,ST名家汇,2025-12-23,—,—,装修装饰Ⅲ,4.85,,,,,69.14,-231.42,-467.46,5.07,-50.43
10,603030.SH,全筑股份,2023-12-27,—,—,装修装饰Ⅲ,2.82,,,4.19,,37.14,-161.57,-737.22,13.8,3.39
11,002822.SZ,ST中装,2025-12-31,—,—,装修装饰Ⅲ,3.43,,,4.84,,66.92,36.37,10.77,-67.77,-68.32
12,600193.SH,*ST创兴,2018-07-16,—,—,装修装饰Ⅲ,4.35,,,20.78,,18.5,-29.9,-98.15,-11.96,-99.0
13,002081.SZ,金螳螂,2014-02-21,—,—,装修装饰Ⅲ,3.8,18.55,22.06,0.73,2.63,100.9,-18.48,3.95,-9.2,2.49
14,002713.SZ,*ST东易,2025-12-31,—,—,装修装饰Ⅲ,9.15,,,,,87.05,89.97,90.47,-52.02,-59.11
15,002163.SZ,海南发展,2022-08-01,—,—,装修装饰Ⅲ,17.12,,,20.54,,144.66,-56.65,-394.64,-10.12,-16.0
16,002830.SZ,名雕股份,2016-12-20,—,—,装修装饰Ⅲ,30.95,101.44,101.93,6.32,0.8,41.27,-1.21,-11.95,-2.09,-8.93
17,300621.SZ,维业股份,2017-04-13,—,—,装修装饰Ⅲ,9.08,228.68,,2.2,0.11,18.89,-174.56,5.38,-35.84,-47.81
18,002811.SZ,郑中设计,2016-09-19,—,—,装修装饰Ⅲ,14.36,46.35,32.54,3.15,3.05,44.22,42.62,45.9,19.89,22.56
19,601886.SH,江河集团,2014-02-21,—,—,装修装饰Ⅲ,9.58,17.02,16.39,1.55,5.74,108.54,5.67,1.69,-5.63,-5.86
20,002482.SZ,广田集团,2023-12-21,—,—,装修装饰Ⅲ,1.74,,,13.6,,65.27,46.43,40.36,255.97,223.89
21,002989.SZ,中天精装,2020-06-17,—,—,装修装饰Ⅲ,27.85,,,3.75,,56.15,43.0,45.08,-22.02,-32.72
22,002375.SZ,亚厦股份,2014-02-21,—,—,装修装饰Ⅲ,4.48,19.83,19.07,0.73,1.51,60.03,4.78,5.44,-17.3,-15.21
23,605287.SH,德才股份,2021-07-13,—,—,装修装饰Ⅲ,50.16,,,4.52,,70.22,-37.43,-29.54,-34.02,-37.38
1,603815.SH,交建股份,2019-10-28,—,—,基建市政工程,6.95,33.03,25.79,1.78,0.93,43.02,36.4,48.66,6.06,9.01
2,002061.SZ,浙江交科,2006-08-23,—,—,基建市政工程,4.16,8.49,9.38,0.71,3.0,111.25,-14.83,6.43,2.5,1.12
3,601800.SH,中国交建,2012-03-16,—,—,基建市政工程,8.19,5.7,6.42,0.46,3.41,1332.89,-16.14,-16.06,-4.23,-5.71
4,300982.SZ,苏文电能,2021-05-07,—,—,基建市政工程,21.62,84.5,495.46,1.54,2.71,44.75,-81.37,-64.57,-17.68,-11.55
5,600853.SH,龙建股份,1999-12-30,—,—,基建市政工程,4.4,10.8,11.03,1.25,0.91,44.62,9.51,1.13,-3.57,1.98
6,002307.SZ,北新路桥,2009-11-18,—,—,基建市政工程,5.2,,,1.91,,85.74,-2055.87,-868.68,41.23,20.66
7,600039.SH,四川路桥,2003-04-01,—,—,基建市政工程,9.8,11.82,11.01,1.72,4.18,852.17,11.04,-13.0,1.95,-4.91
8,601390.SH,中国中铁,2007-12-10,—,—,基建市政工程,5.7,5.05,5.67,0.45,4.57,1407.11,-14.97,-17.17,-5.46,-5.93
9,601611.SH,中国核建,2016-06-15,—,—,基建市政工程,15.88,23.19,27.9,2.2,0.65,478.6,-23.96,-16.48,-6.32,-2.11
10,002628.SZ,成都路桥,2011-11-10,—,—,基建市政工程,4.47,,,1.18,,33.84,-36.96,18.79,0.88,-9.79
11,002586.SZ,ST围海,2011-06-10,—,—,基建市政工程,4.7,,,1.8,,53.78,145.18,116.29,-4.88,-4.1
12,601669.SH,中国电建,2011-10-25,—,—,基建市政工程,5.68,8.14,9.16,0.68,2.24,978.45,-14.86,-13.81,3.05,2.66
13,001396.SZ,誉帆科技,2026-01-08,—,—,基建市政工程,43.63,36.66,35.16,3.38,,46.64,7.62,,4.73,
14,600284.SH,浦东建设,2004-03-23,—,—,基建市政工程,7.93,12.97,20.63,0.98,2.27,76.94,-47.73,-12.79,-30.35,-30.56
15,601868.SH,中国能建,2021-10-12,—,—,基建市政工程,2.44,12.12,12.8,0.93,1.07,1017.26,-12.43,0.72,9.62,9.18
16,600502.SH,安徽建工,2022-08-01,—,—,基建市政工程,4.82,6.15,6.94,0.74,5.6,82.74,-15.94,-9.8,-16.56,-9.79
17,000498.SZ,山东路桥,2013-02-18,—,—,基建市政工程,6.3,4.21,4.3,0.62,3.23,97.8,-3.27,0.89,-3.11,0.26
18,002062.SZ,宏润建设,2006-08-23,—,—,基建市政工程,10.08,44.08,45.04,2.46,0.98,124.72,-2.41,-23.49,-0.47,-4.48
19,603843.SH,*ST正平,2016-09-12,—,—,基建市政工程,5.77,,,14.43,,40.37,-16.0,-12.4,-20.92,-37.77
20,002941.SZ,新疆交建,2018-12-05,—,—,基建市政工程,16.33,37.28,20.28,2.54,0.81,119.17,147.73,255.25,38.58,26.74
21,600512.SH,腾达建设,2003-01-03,—,—,基建市政工程,2.51,153.87,146.51,0.64,0.8,40.0,0.84,-0.69,8.71,-5.2
22,601186.SH,中国铁建,2008-03-17,—,—,基建市政工程,7.28,4.45,4.63,0.36,4.12,988.59,-5.63,-10.09,-3.92,-5.22
23,603176.SH,汇通集团,2022-01-10,—,—,基建市政工程,5.79,39.62,,2.54,0.4,27.52,-143.73,-36.43,-42.31,-32.87
24,600820.SH,隧道股份,1999-12-30,—,—,基建市政工程,6.72,7.44,8.28,0.68,4.46,211.28,-19.35,-7.4,-19.83,-21.48
1,300355.SZ,蒙草生态,2014-02-21,—,—,园林工程,4.03,182.72,108.21,1.5,0.1,64.65,48.73,97.98,38.04,19.4
2,002200.SZ,*ST交投,2025-12-15,—,—,园林工程,6.76,,,,,30.5,-132.87,-317.07,-29.18,-60.61
3,603007.SH,*ST花王,2024-12-27,—,—,园林工程,5.81,,,10.32,,51.4,55.73,42.22,171.76,-44.5
4,300949.SZ,奥雅股份,2021-03-05,—,—,园林工程,42.73,,,3.86,,25.78,72.34,68.72,-8.61,-28.29
5,301098.SZ,金埔园林,2021-11-19,—,—,园林工程,9.53,74.73,,1.47,0.52,17.53,-706.71,-82.6,-13.67,-17.81
6,603955.SH,大千生态,2017-03-17,—,—,园林工程,29.07,135.42,,2.58,0.17,39.45,-340.89,-223.94,109.17,10.02
7,002663.SZ,普邦股份,2014-02-21,—,—,园林工程,2.07,,,1.51,,35.67,-74.36,-662.51,-2.86,-6.12
8,300649.SZ,杭州园林,2017-05-12,—,—,园林工程,15.09,,,4.0,0.33,19.98,142.43,51.8,-36.63,-34.1
9,002431.SZ,棕榈股份,2014-02-21,—,—,园林工程,2.68,,,4.33,,48.3,12.27,24.73,-18.01,2.77
10,603359.SH,东珠生态,2017-09-08,—,—,园林工程,6.75,,,1.14,,30.11,-331.0,-173.44,-29.78,-23.04
11,605303.SH,园林股份,2021-03-08,—,—,园林工程,17.79,,,3.12,,28.68,-65.99,-23.19,-33.4,-10.61
12,002310.SZ,东方新能,2024-12-31,—,—,园林工程,2.33,,,9.1,,139.78,99.91,99.87,-77.18,-88.1
13,002717.SZ,ST岭南,2014-02-26,—,—,园林工程,1.6,,,3.39,,29.12,23.34,50.02,-68.75,-70.79
14,603778.SH,国晟科技,2016-03-15,—,—,园林工程,16.18,,,14.6,,106.24,0.87,11.97,-57.79,-11.0
15,300948.SZ,冠中生态,2021-03-04,—,—,园林工程,20.0,,,3.31,,31.8,-6.96,-137.2,-25.23,-52.33
16,002775.SZ,文科股份,2015-07-06,—,—,园林工程,4.37,,,7.83,,27.8,113.07,24.94,-18.34,-29.48
17,300536.SZ,农尚环境,2016-09-27,—,—,园林工程,9.13,,,5.98,,26.78,-45.51,-654.92,-56.73,-71.91
18,001267.SZ,汇绿生态,2021-11-24,—,—,园林工程,27.01,324.76,233.66,13.37,0.18,212.07,96.96,189.5,206.15,158.98
19,300197.SZ,节能铁汉,2014-02-21,—,—,园林工程,1.78,,,5.38,,52.78,-38.61,-41.89,-37.09,-20.9
20,603316.SH,诚邦股份,2017-06-26,—,—,园林工程,13.97,,,5.75,,36.92,56.61,-96.26,122.34,112.15
21,000010.SZ,美丽生态,2015-07-01,—,—,园林工程,3.6,234.87,91.67,12.68,,41.39,46.32,50.82,20.03,91.6
1,600496.SH,精工钢构,2014-02-21,—,—,钢结构,4.67,18.16,14.85,1.01,1.71,92.94,24.02,28.06,20.85,29.48
2,002743.SZ,富煌钢构,2015-03-03,—,—,钢结构,5.84,49.48,102.55,0.77,,25.42,-39.16,-19.03,-19.6,-8.01
3,603098.SH,森特股份,2016-12-23,—,—,钢结构,15.9,116.66,89.51,3.04,0.31,85.81,30.16,25.51,19.05,29.4
4,002593.SZ,日上集团,2019-07-08,—,—,钢结构,6.1,94.34,49.48,2.03,0.82,49.04,151.91,17.49,20.46,11.4
5,600477.SH,杭萧钢构,2014-02-21,—,—,钢结构,3.71,51.8,77.82,1.76,1.64,87.52,-27.51,-20.16,-3.51,-2.0
6,300517.SZ,海波重科,2016-07-26,—,—,钢结构,12.27,106.9,,2.44,0.8,24.59,-147.09,-78.13,-38.3,-34.75
7,601096.SH,宏盛华源,2023-12-29,—,—,钢结构,6.19,71.96,49.49,3.61,0.65,165.59,58.54,96.3,-3.1,-4.53
8,002541.SZ,鸿路钢构,2014-02-21,—,—,钢结构,23.23,20.76,26.15,1.67,1.54,160.29,-24.29,-32.69,0.19,2.17
9,002135.SZ,东南网架,2014-02-21,—,—,钢结构,6.12,35.85,87.51,1.08,1.14,68.27,-68.83,-67.28,-26.15,-27.28
1,603959.SH,百利科技,2016-05-24,—,—,化学工程,5.86,,,120.95,,28.73,32.21,61.17,-20.72,-8.24
2,601117.SH,中国化学,2014-02-21,—,—,化学工程,8.54,9.17,8.57,0.8,3.35,521.51,10.28,9.26,1.26,-0.21
3,603637.SH,镇海股份,2017-02-15,—,—,化学工程,12.4,30.44,31.91,2.87,1.61,29.6,-8.0,-30.42,-9.96,-14.76
4,300384.SZ,三联虹普,2019-07-08,—,—,化学工程,16.93,16.97,20.76,1.95,1.3,54.01,-22.32,-17.1,-25.78,-24.49
5,002469.SZ,三维化学,2014-02-21,—,—,化学工程,9.24,22.83,22.19,2.29,4.33,59.95,5.14,42.54,14.63,21.81
6,605167.SH,利柏特,2021-08-02,—,—,化学工程,19.14,35.74,39.4,4.35,0.58,85.95,-11.15,-6.53,-23.44,-19.85
7,002140.SZ,东华科技,2014-02-21,—,—,化学工程,12.57,21.69,19.44,1.94,1.59,89.0,14.97,14.64,5.61,9.29
1,000928.SZ,中钢国际,2015-07-01,—,—,国际工程,7.02,12.06,13.42,1.19,4.26,100.71,-13.21,1.11,-27.2,-25.66
2,600970.SH,中材国际,2014-02-21,—,—,国际工程,11.0,9.67,9.62,1.3,4.12,288.4,0.68,1.56,3.99,3.74
3,000065.SZ,北方国际,2014-02-21,—,—,国际工程,12.75,14.11,19.07,1.33,1.07,148.08,-36.02,-42.71,-29.79,-35.34
4,002051.SZ,中工国际,2014-02-21,—,—,国际工程,8.89,30.45,35.79,0.94,1.41,110.01,-23.68,-34.86,-17.25,-12.95
1,300986.SZ,志特新材,2022-07-28,—,—,其他专业工程,42.8,239.26,133.35,8.28,0.15,176.32,98.65,906.32,12.09,14.02
2,000032.SZ,深桑达Ａ,2022-08-01,—,—,其他专业工程,20.36,75.04,157.07,3.38,0.55,247.41,-136.01,-157.29,-31.81,-29.52
3,601618.SH,中国中冶,2014-02-21,—,—,其他专业工程,3.11,9.55,16.59,0.62,1.8,644.5,-41.88,-25.31,-18.79,-20.52
4,603929.SH,亚翔集成,2017-01-09,—,—,其他专业工程,144.94,48.63,48.37,16.57,1.38,309.24,0.78,-32.2,-29.63,-40.95
5,300712.SZ,永福股份,2021-12-13,—,—,其他专业工程,29.57,152.79,139.36,4.3,0.17,55.46,10.41,3.13,-12.33,-1.88
6,002542.SZ,中化岩土,2014-02-21,—,—,其他专业工程,3.42,,,11.82,,61.77,-53.34,39.0,-42.61,-49.5
7,301046.SZ,能辉科技,2021-08-24,—,—,其他专业工程,26.1,83.32,178.27,3.8,1.04,43.78,-54.52,-9.47,14.03,44.8
8,002116.SZ,中国海诚,2021-12-13,—,—,其他专业工程,11.09,15.4,15.07,1.86,2.79,51.66,10.02,8.52,0.65,0.67
9,601226.SH,华电科工,2014-12-18,—,—,其他专业工程,12.73,128.45,115.91,3.4,0.27,147.95,11.58,47.07,32.64,31.59
10,605598.SH,上海港湾,2021-09-28,—,—,其他专业工程,62.25,164.57,242.26,8.38,0.18,152.25,-27.25,-9.35,19.64,29.34
11,002564.SZ,天沃科技,2022-08-01,—,—,其他专业工程,7.57,270.48,85.35,33.04,,65.02,950.2,-158.43,14.83,3.61
12,601133.SH,柏诚股份,2023-04-17,—,—,其他专业工程,18.49,46.0,52.34,3.34,1.13,97.63,-16.22,-16.1,-14.63,-3.14
13,002323.SZ,雅博股份,2022-07-05,—,—,其他专业工程,1.76,,,10.68,,37.33,5.74,8.49,11.49,-3.55
14,003001.SZ,中岩大地,2020-10-20,—,—,其他专业工程,20.02,55.93,71.71,2.91,1.0,34.9,-37.64,2.69,-19.77,-11.77
15,300029.SZ,*ST天龙,2022-08-01,—,—,其他专业工程,5.62,,,,,11.27,-187.2,-2791.09,-58.03,-85.76
16,601068.SH,中铝国际,2018-09-06,—,—,其他专业工程,6.01,81.19,202.14,6.15,,179.57,-52.68,-34.23,-5.72,-9.45
17,605178.SH,时空科技,2022-08-01,—,—,其他专业工程,67.78,,,5.49,,67.16,14.63,11.12,5.18,-10.95
18,603163.SH,圣晖集成,2022-10-20,—,—,其他专业工程,104.69,91.51,77.0,9.41,0.86,104.69,29.09,9.63,46.29,39.04
19,605289.SH,罗曼股份,2021-12-13,—,—,其他专业工程,74.6,,,6.35,,81.32,33.55,158.02,63.1,72.92
1,300500.SZ,启迪设计,2016-02-18,—,—,工程咨询服务Ⅲ,12.74,,,2.0,1.18,22.16,354.7,31.48,-29.43,-38.75
2,603458.SH,勘设股份,2017-08-16,—,—,工程咨询服务Ⅲ,10.84,,,1.16,,33.18,-41.01,-24.76,-4.07,3.5
3,301136.SZ,招标股份,2022-01-18,—,—,工程咨询服务Ⅲ,17.71,,1634.22,3.34,,48.74,476.01,-421.24,-4.03,-12.01
4,002949.SZ,华阳国际,2019-03-05,—,—,工程咨询服务Ⅲ,15.67,24.52,36.56,2.13,2.23,30.72,-36.89,-40.93,10.1,15.6
5,301167.SZ,建研设计,2021-12-13,—,—,工程咨询服务Ⅲ,18.3,131.66,92.26,2.17,0.33,20.5,85.51,78.44,-4.53,-7.7
6,301058.SZ,中粮科工,2021-09-16,—,—,工程咨询服务Ⅲ,11.73,25.72,25.43,2.75,1.28,60.09,2.29,2.23,28.85,18.13
7,301091.SZ,深城交,2021-11-05,—,—,工程咨询服务Ⅲ,25.13,125.34,147.9,5.6,0.16,132.51,-27.24,2.62,-13.96,-10.63
8,600629.SH,华建集团,2007-10-29,—,—,工程咨询服务Ⅲ,19.86,49.22,64.7,3.63,0.61,192.71,-37.25,-26.84,-15.25,-17.25
9,301365.SZ,矩阵股份,2022-11-29,—,—,工程咨询服务Ⅲ,24.81,132.52,77.22,2.66,2.82,44.66,53.97,73.72,32.12,18.46
10,301390.SZ,经纬股份,2024-07-31,—,—,工程咨询服务Ⅲ,37.9,63.99,92.11,2.39,0.26,22.74,-40.89,-8.82,-5.52,8.31
11,301505.SZ,苏州规划,2023-07-26,—,—,工程咨询服务Ⅲ,25.27,99.48,136.79,3.03,0.79,28.91,-47.66,-65.7,-9.99,-22.11
12,603357.SH,设计总院,2017-08-08,—,—,工程咨询服务Ⅲ,8.43,9.21,10.73,1.24,4.15,47.26,-23.13,-24.23,-18.77,-15.99
13,300844.SZ,山水比德,2021-08-20,—,—,工程咨询服务Ⅲ,42.95,139.86,,5.46,,40.03,-281.43,-84.36,5.52,24.98
14,301027.SZ,华蓝集团,2021-07-22,—,—,工程咨询服务Ⅲ,18.53,,139.02,2.86,,27.24,142.28,13.18,24.64,6.21
15,603017.SH,中衡设计,2015-01-09,—,—,工程咨询服务Ⅲ,12.4,66.74,84.11,2.4,1.59,34.25,-15.85,-19.35,-15.36,-21.93
16,300284.SZ,苏交科,2012-01-17,—,—,工程咨询服务Ⅲ,7.49,41.6,61.73,1.12,1.2,94.59,-48.39,-39.54,-5.0,-13.75
17,600720.SH,中交设计,2024-01-22,—,—,工程咨询服务Ⅲ,7.39,9.68,11.13,1.11,3.1,169.57,-23.29,-10.85,-9.09,-11.93
18,300635.SZ,中达安,2017-04-11,—,—,工程咨询服务Ⅲ,14.09,,,5.24,,19.73,-56.3,-59.99,-5.03,-8.48
19,300826.SZ,测绘股份,2020-04-13,—,—,工程咨询服务Ⅲ,17.07,267.62,193.55,2.04,0.16,30.1,27.41,-23.01,8.03,4.11
20,300983.SZ,尤安设计,2021-04-27,—,—,工程咨询服务Ⅲ,25.67,,,1.57,,44.36,59.23,62.67,-24.44,-13.17
21,300977.SZ,深圳瑞捷,2021-04-27,—,—,工程咨询服务Ⅲ,23.58,,,2.59,,35.9,64.87,79.58,-3.13,-4.11
22,300492.SZ,华图山鼎,2015-12-30,—,—,工程咨询服务Ⅲ,80.02,297.0,91.14,52.67,0.67,157.38,92.48,75.09,15.65,14.5
23,600846.SH,同济科技,2023-07-06,—,—,工程咨询服务Ⅲ,12.94,19.91,30.61,1.96,1.53,80.84,-46.3,-37.26,-20.48,-17.12
24,003013.SZ,地铁设计,2020-10-29,—,—,工程咨询服务Ⅲ,15.0,12.45,11.3,2.1,3.2,61.25,16.92,6.58,0.85,5.31
25,603153.SH,上海建科,2023-03-20,—,—,工程咨询服务Ⅲ,17.34,20.75,23.31,1.96,1.45,71.07,34.64,48.57,0.44,0.6
26,301038.SZ,深水规院,2021-08-11,—,—,工程咨询服务Ⅲ,23.12,97.62,71.09,5.77,0.31,51.58,504.47,-113.63,-11.15,-16.84
27,600667.SH,太极实业,2022-08-01,—,—,工程咨询服务Ⅲ,9.85,31.34,35.16,2.38,0.97,206.02,-13.92,-13.46,-8.09,-5.91
28,300668.SZ,杰恩设计,2017-06-26,—,—,工程咨询服务Ⅲ,24.9,,,3.82,,29.97,68.77,-120.21,-5.88,-8.65
29,603860.SH,中公高科,2017-08-09,—,—,工程咨询服务Ⅲ,32.88,49.14,50.0,2.74,0.51,21.92,-13.73,93.47,-8.69,19.78
30,300778.SZ,新城市,2019-05-17,—,—,工程咨询服务Ⅲ,14.63,,,2.41,,29.8,85.06,89.15,-36.52,-39.73
31,300564.SZ,筑博设计,2019-11-15,—,—,工程咨询服务Ⅲ,15.5,80.7,171.14,2.07,3.23,25.0,-1341.59,29.43,-34.4,-34.76
32,603909.SH,建发合诚,2016-07-05,—,—,工程咨询服务Ⅲ,11.58,31.57,27.68,2.69,1.04,30.19,21.2,32.33,10.55,7.67
33,300732.SZ,设研院,2017-12-19,—,—,工程咨询服务Ⅲ,7.72,,,0.98,,28.61,63.01,71.15,14.8,27.53
34,603257.SH,中国瑞林,2025-04-15,—,—,工程咨询服务Ⅲ,57.68,45.53,41.69,2.83,0.87,69.22,18.87,26.77,-11.64,2.59
35,002883.SZ,中设股份,2017-06-27,—,—,工程咨询服务Ⅲ,10.79,165.76,,2.6,0.19,16.85,-237.62,-138.34,-69.45,-69.41
36,300989.SZ,蕾奥规划,2021-05-14,—,—,工程咨询服务Ⅲ,16.29,,,3.46,,34.37,141.98,238.1,-5.26,-8.21
37,000779.SZ,甘咨询,2007-02-13,—,—,工程咨询服务Ⅲ,8.79,17.75,19.68,1.03,0.91,40.86,-12.54,5.29,3.24,2.64
38,300746.SZ,汉嘉数智,2018-06-01,—,—,工程咨询服务Ⅲ,13.84,,,4.06,,31.24,476.32,303.94,16.54,2.29
39,301024.SZ,霍普股份,2021-08-04,—,—,工程咨询服务Ⅲ,38.33,,,6.1,,24.37,46.42,-6.44,-1.54,4.44
40,300675.SZ,建科院,2017-07-26,—,—,工程咨询服务Ⅲ,16.76,1023.62,,4.61,0.06,24.58,-100.9,-83.67,-31.92,-23.94
41,603018.SH,华设集团,2014-10-20,—,—,工程咨询服务Ⅲ,8.07,14.42,16.41,1.05,1.23,55.18,-19.99,-34.36,-5.52,-9.97
1,002823.SZ,凯中精密,2016-12-02,—,—,电机Ⅲ,15.86,30.61,22.33,2.56,2.11,52.08,54.45,46.32,-6.62,-7.5
2,600580.SH,卧龙电驱,2002-06-06,—,—,电机Ⅲ,43.85,86.4,70.39,6.4,0.28,684.99,28.26,36.76,-1.86,0.66
3,603320.SH,迪贝电气,2017-05-09,—,—,电机Ⅲ,21.8,48.8,43.35,2.79,0.64,32.51,14.8,12.94,-4.84,-6.89
4,300626.SZ,华瑞股份,2017-04-13,—,—,电机Ⅲ,20.37,,,6.93,,36.67,-17.79,-55.4,9.51,12.79
5,301226.SZ,祥明智能,2022-04-01,—,—,电机Ⅲ,30.92,114.81,117.86,3.69,0.32,33.64,-3.72,60.89,0.54,5.85
6,300907.SZ,康平科技,2020-11-25,—,—,电机Ⅲ,30.18,34.05,43.45,3.63,,28.97,-27.11,-2.24,-7.5,1.76
7,003021.SZ,兆威机电,2020-12-11,—,—,电机Ⅲ,123.24,131.79,120.02,8.71,0.23,296.65,13.86,20.72,18.7,21.93
8,301023.SZ,奕帆传动,2021-07-14,—,—,电机Ⅲ,46.69,38.62,45.19,4.58,2.41,36.5,-19.07,-13.0,-0.31,6.94
9,603489.SH,八方股份,2019-11-18,—,—,电机Ⅲ,30.05,110.43,88.7,2.62,0.33,70.5,30.52,-36.44,2.14,-5.68
10,002892.SZ,科力尔,2017-08-24,—,—,电机Ⅲ,12.53,155.25,268.93,7.16,0.33,93.26,-35.91,23.31,13.16,13.91
11,600416.SH,湘电股份,2024-07-31,—,—,电机Ⅲ,14.53,86.13,76.11,2.22,,214.43,19.53,12.98,4.92,4.6
12,603370.SH,华新精科,2025-09-12,—,—,电机Ⅲ,50.11,57.25,49.36,4.6,,87.67,22.0,13.52,18.04,19.4
13,603988.SH,中电电机,2014-11-11,—,—,电机Ⅲ,30.54,,168.98,10.7,0.13,71.83,387.93,240.92,11.36,21.94
14,603350.SH,安乃达,2024-07-10,—,—,电机Ⅲ,37.92,40.17,36.49,3.35,1.84,44.17,13.05,0.62,34.1,37.81
15,002801.SZ,微光股份,2016-06-29,—,—,电机Ⅲ,35.35,36.8,29.07,4.41,1.4,81.17,25.29,11.32,8.52,10.0
16,300660.SZ,江苏雷利,2017-06-09,—,—,电机Ⅲ,53.05,80.55,74.5,6.84,0.71,237.21,9.92,8.45,21.49,20.71
17,603728.SH,鸣志电器,2017-05-16,—,—,电机Ⅲ,70.49,379.0,366.91,9.96,0.03,295.27,5.43,-32.66,11.66,3.92
18,002576.SZ,通达动力,2011-05-06,—,—,电机Ⅲ,18.14,45.04,35.35,2.29,0.44,29.95,41.24,32.49,12.12,22.07
19,002196.SZ,方正电机,2007-12-20,—,—,电机Ⅲ,17.28,,,6.05,,85.69,153128.6,-951.93,10.44,8.51
20,603344.SH,星德胜,2024-03-27,—,—,电机Ⅲ,30.54,29.93,30.63,2.83,1.02,59.41,-3.28,-5.11,6.74,7.95
21,301502.SZ,华阳智能,2024-02-19,—,—,电机Ⅲ,46.06,78.14,79.56,3.16,0.76,26.29,-2.38,-17.19,-14.52,-15.39
22,002176.SZ,江特电机,2024-07-31,—,—,电机Ⅲ,9.19,,,4.62,,156.81,-37.31,-78.24,14.62,35.85
23,000922.SZ,佳电股份,2013-07-01,—,—,电机Ⅲ,14.74,39.94,41.65,2.25,0.75,102.44,-5.09,-24.5,2.01,0.63
24,002249.SZ,大洋电机,2008-06-27,—,—,电机Ⅲ,10.74,29.82,24.93,2.77,2.11,264.64,25.95,34.41,3.81,7.66
25,603819.SH,神力股份,2016-12-02,—,—,电机Ⅲ,12.53,,103.63,3.4,0.16,27.28,135.99,113.25,20.27,19.3
1,002630.SZ,ST华西,2014-02-21,—,—,火电设备,2.28,,,11.16,,26.92,-50.93,-41.76,-29.5,-31.08
2,002534.SZ,西子洁能,2021-12-13,—,—,火电设备,18.7,35.54,81.04,2.93,0.94,156.32,-58.31,-56.81,-11.2,-6.49
3,002255.SZ,海陆重工,2021-12-13,—,—,火电设备,12.35,27.2,22.5,2.32,0.39,102.61,32.67,50.03,-5.27,-10.44
1,002227.SZ,奥特迅,2022-08-01,—,—,其他电源设备Ⅲ,9.91,,,2.57,,24.56,-111.54,-65.98,-17.04,-9.49
2,300491.SZ,通合科技,2021-12-13,—,—,其他电源设备Ⅲ,27.41,201.13,205.07,4.09,0.25,48.15,-2.2,-23.39,32.4,27.53
3,301516.SZ,中远通,2023-12-15,—,—,其他电源设备Ⅲ,16.68,,,3.63,,46.82,-62.62,-6.6,-1.26,-7.38
4,688551.SH,科威尔,2023-09-25,—,—,其他电源设备Ⅲ,39.74,68.12,68.18,2.56,1.0,33.41,-0.09,-25.92,-1.97,-11.62
5,688719.SH,爱科赛博,2023-10-13,—,—,其他电源设备Ⅲ,48.6,76.69,,3.31,0.33,56.08,-226.8,-152.9,-1.65,7.92
6,002951.SZ,金时科技,2025-08-13,—,—,其他电源设备Ⅲ,14.65,,849.77,3.54,3.37,59.33,24.81,48.44,355.89,548.91
7,300376.SZ,易事特,2021-12-13,—,—,其他电源设备Ⅲ,6.7,82.44,201.4,2.33,0.31,155.99,-54.25,-31.34,6.52,2.3
8,301157.SZ,华塑科技,2023-03-16,—,—,其他电源设备Ⅲ,53.1,84.22,91.06,2.91,0.38,31.86,-12.98,-31.77,-7.26,-19.3
