序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4864,601800,中国交建,8.48,-1.62,-0.14,472304.0,401384027.0,1.04,8.56,8.47,8.52,8.62,0.82,0.4,7.58,0.47,138008983028.0,99881147668.0,-0.12,0.0,-4.18,4.43
4865,300841,康华生物,75.21,-1.62,-1.24,22646.0,172194089.55,2.73,77.17,75.08,76.29,76.45,1.01,1.9,38.76,2.79,9773306274.0,8944670773.0,0.0,-0.17,1.7,4.08
4866,300225,*ST金泰,5.47,-1.62,-0.09,114659.0,62613986.54,3.06,5.56,5.39,5.56,5.56,0.83,2.41,110.8,3.01,2600599857.0,2598562282.0,0.0,-0.18,-16.36,-3.7
4867,600292,电投水电,13.38,-1.62,-0.22,124015.0,166410088.0,2.35,13.68,13.36,13.6,13.6,0.72,1.59,784.56,2.04,58607158969.0,10447329988.0,-0.07,0.07,7.47,2.53
4868,002702,海欣食品,6.67,-1.62,-0.11,287978.0,192235698.0,2.21,6.77,6.62,6.77,6.78,0.66,6.28,-98.64,3.54,3706919200.0,3059820813.0,0.15,0.0,40.72,-6.32
4869,300430,诚益通,22.49,-1.62,-0.37,120374.0,272780391.0,2.49,22.97,22.4,22.64,22.86,0.47,4.63,67.9,2.68,6140822442.0,5844121160.0,0.04,0.13,10.14,17.01
4870,605255,天普股份,177.07,-1.62,-2.92,25377.0,446819053.0,7.23,183.3,170.28,183.2,179.99,0.58,1.89,997.5,29.42,23741545600.0,23741545600.0,-0.19,0.15,91.49,-18.78
4871,002908,德生科技,10.26,-1.63,-0.17,117037.0,119903565.68,1.82,10.33,10.14,10.22,10.43,0.57,3.64,751.9,4.0,4426493223.0,3302023324.0,0.0,0.2,0.59,-2.56
4872,601200,上海环境,8.44,-1.63,-0.14,194442.0,164770417.0,2.21,8.61,8.42,8.57,8.58,1.28,1.44,16.36,0.98,11362183318.0,11362183318.0,0.12,-0.12,1.2,4.84
4873,002427,尤夫股份,7.86,-1.63,-0.13,751668.0,592912061.86,7.26,8.2,7.62,7.8,7.99,1.05,7.63,299.49,8.17,7745501627.0,7739785120.0,0.0,0.0,13.09,17.14
4874,600241,时代万恒,8.44,-1.63,-0.14,97431.0,81186835.0,5.36,8.46,8.0,8.07,8.58,1.53,3.31,1110.12,2.13,2483909851.0,2483909851.0,0.24,0.36,-1.06,1.08
4875,002019,亿帆医药,12.66,-1.63,-0.21,111970.0,142502128.85,2.1,12.87,12.6,12.81,12.87,0.79,1.33,29.78,1.74,15399498476.0,10653061853.0,0.0,-0.16,-2.76,5.85
4876,301081,严牌股份,12.05,-1.63,-0.2,92417.0,111380741.54,4.0,12.4,11.91,12.36,12.25,0.96,4.24,145.04,2.54,2737710137.0,2626513099.0,0.0,0.25,11.16,18.95
4877,000753,漳州发展,7.24,-1.63,-0.12,191019.0,138664597.48,2.17,7.37,7.21,7.37,7.36,0.63,1.93,103.4,2.62,7178322954.0,7178322954.0,0.0,-0.14,-10.29,-8.01
4878,000767,晋控电力,3.01,-1.63,-0.05,566340.0,170622525.91,1.63,3.05,3.0,3.04,3.06,0.97,1.94,22.03,1.48,9261596079.0,8765861772.0,0.33,0.0,3.44,7.5
4879,300433,蓝思科技,37.75,-1.64,-0.63,1021957.0,3890364559.3,2.81,38.73,37.65,37.95,38.38,0.67,2.05,52.63,3.7,199483366560.0,187797625786.0,0.03,0.13,26.76,24.71
4880,002519,银河电子,7.82,-1.64,-0.13,1264608.0,997333562.76,2.89,8.02,7.79,7.87,7.95,0.57,11.3,-164.52,3.83,8808689622.0,8748902305.0,0.0,0.0,66.74,20.68
4881,002168,*ST惠程,4.19,-1.64,-0.07,124813.0,53166370.0,4.93,4.39,4.18,4.26,4.26,1.35,1.59,-57.02,144.98,3285644512.0,3285644512.0,0.0,0.0,2.44,-0.24
4882,600519,贵州茅台,1351.06,-1.64,-22.49,64516.0,8775880803.0,1.78,1374.4,1350.0,1373.56,1373.55,1.42,0.52,19.63,7.45,1691892196678.0,1691892196678.0,-0.05,0.07,-4.62,-1.9
4883,002558,巨人网络,50.3,-1.64,-0.84,329040.0,1662834811.03,3.99,51.8,49.76,51.13,51.14,0.66,1.7,51.52,6.41,97317955733.0,97317955733.0,0.1,-0.06,31.99,16.19
4884,001328,登康口腔,41.08,-1.65,-0.69,16688.0,68551183.68,2.06,41.69,40.83,41.69,41.77,0.71,3.88,39.04,4.84,7072899704.0,1768226980.0,0.07,0.07,5.36,4.05
4885,300967,晓鸣股份,20.28,-1.65,-0.34,74985.0,152132101.09,3.39,20.82,20.12,20.61,20.62,0.85,6.01,15.58,4.64,3803944342.0,2529324155.0,-0.05,0.15,-8.03,7.7
4886,600346,恒力石化,26.3,-1.65,-0.44,450409.0,1188898659.0,4.3,26.9,25.75,26.48,26.74,1.07,0.64,27.64,2.86,185128324372.0,185128324372.0,-0.08,-0.04,54.07,16.73
4887,600872,中炬高新,17.8,-1.66,-0.3,102048.0,182396049.0,1.88,18.07,17.73,18.07,18.1,1.09,1.32,27.36,2.43,13857464258.0,13723585510.0,0.0,0.0,-1.87,1.42
4888,600400,红豆股份,2.37,-1.66,-0.04,373407.0,88635963.0,1.66,2.4,2.36,2.39,2.41,0.83,1.63,-18.62,2.33,5430551289.0,5430551289.0,-0.42,0.0,-11.57,-0.42
4889,601985,中国核电,8.87,-1.66,-0.15,1311685.0,1169659144.0,1.66,9.01,8.86,9.01,9.02,1.05,0.69,17.1,1.58,182438178396.0,167494736770.0,-0.22,-0.11,-6.14,2.78
4890,601187,厦门银行,7.13,-1.66,-0.12,127566.0,91455773.0,2.48,7.28,7.1,7.25,7.25,1.06,0.48,7.28,0.72,18816981841.0,18776000056.0,-0.28,0.0,7.38,-2.86
4891,002309,中利集团,2.96,-1.66,-0.05,660191.0,195194279.96,1.66,2.98,2.93,2.98,3.01,0.58,2.84,-47.58,4.78,8902689540.0,6875153730.0,0.0,0.34,-3.9,-12.68
4892,002810,山东赫达,17.2,-1.66,-0.29,358538.0,624564152.58,4.57,17.9,17.1,17.63,17.49,2.38,11.11,32.27,2.69,5995001744.0,5551368215.0,0.23,0.06,29.13,15.98
4893,600674,川投能源,14.14,-1.67,-0.24,275439.0,391215448.0,1.81,14.36,14.1,14.32,14.38,1.02,0.57,12.25,1.55,68926940548.0,68926940548.0,0.21,0.21,-5.86,1.73
4894,300670,大烨智能,7.05,-1.67,-0.12,117979.0,83269713.0,2.23,7.15,6.99,7.15,7.17,0.83,5.25,-23.61,3.92,2234289377.0,1584094293.0,0.0,0.14,-21.49,-0.84
4895,603345,安井食品,89.0,-1.67,-1.51,35956.0,320657021.0,2.65,90.9,88.5,89.96,90.51,0.71,1.23,23.44,1.96,29662714948.0,26103186648.0,0.07,0.02,27.0,12.26
4896,600373,中文传媒,9.34,-1.68,-0.16,292809.0,274883522.0,2.42,9.54,9.31,9.41,9.5,0.95,2.17,23.98,0.73,12772497811.0,12584330435.0,0.0,0.11,-9.85,0.0
4897,300792,壹网壹创,40.44,-1.68,-0.69,150005.0,611616350.51,4.35,41.9,40.11,40.34,41.13,0.43,7.06,72.99,3.27,9581964001.0,8594861736.0,0.07,0.37,35.39,42.85
4898,000869,张  裕Ａ,21.06,-1.68,-0.36,25955.0,54757551.65,2.15,21.41,20.95,21.22,21.42,1.41,0.57,55.36,1.32,13841477096.0,9584496453.0,0.14,0.14,-2.18,2.33
4899,300487,蓝晓科技,71.77,-1.68,-1.23,47919.0,346562763.15,2.81,73.37,71.32,72.49,73.0,0.8,1.56,41.93,9.09,36435170519.0,22006624742.0,0.04,0.08,25.87,16.23
4900,600243,*ST海华,4.69,-1.68,-0.08,84958.0,39780124.0,2.94,4.78,4.64,4.74,4.77,1.88,1.94,-241.42,3.25,2058206500.0,2058206500.0,-0.42,-0.42,-10.84,-11.51
4901,000788,北大医药,6.43,-1.68,-0.11,242863.0,155676478.82,1.53,6.46,6.36,6.4,6.54,0.82,4.07,21.14,2.37,3832199143.0,3832199143.0,0.16,0.31,3.88,5.24
4902,002592,ST八菱,9.9,-1.69,-0.17,143011.0,144423452.0,5.36,10.44,9.9,10.0,10.07,1.81,5.44,22.52,2.86,2804978454.0,2600892063.0,-0.1,-0.2,28.74,19.28
4903,603192,汇得科技,27.9,-1.69,-0.48,55085.0,153289409.0,2.08,28.19,27.6,28.05,28.38,0.91,3.95,38.96,2.48,3954948234.0,3889440429.0,0.0,0.11,-18.71,6.33
4904,002452,长高电新,9.9,-1.69,-0.17,417567.0,413936644.75,2.28,10.04,9.81,9.95,10.07,0.7,8.09,22.72,2.38,6141287642.0,5107457421.0,0.1,0.1,30.95,20.29
4905,300885,海昌新材,29.17,-1.69,-0.5,98876.0,289431973.23,3.47,29.91,28.88,29.24,29.67,0.5,5.92,127.42,8.23,7238588006.0,4871908497.0,0.03,-0.1,30.98,-13.65
4906,001289,龙源电力,15.7,-1.69,-0.27,58064.0,91169510.91,2.44,16.0,15.61,15.97,15.97,0.83,0.12,22.41,1.75,131249113775.0,79158366375.0,0.0,0.13,-10.29,4.39
4907,000425,徐工机械,11.03,-1.69,-0.19,1466609.0,1605398965.05,4.55,11.21,10.7,11.2,11.22,1.59,1.63,16.27,2.17,129635286476.0,99377541728.0,0.09,0.27,3.47,-4.75
4908,002320,海峡股份,10.5,-1.69,-0.18,283407.0,298668476.43,1.97,10.64,10.43,10.58,10.68,0.66,1.27,92.39,5.83,23464004939.0,23464004939.0,0.1,0.0,-18.79,-13.72
4909,000756,新华制药,16.25,-1.69,-0.28,153682.0,250519919.03,1.69,16.45,16.17,16.42,16.53,0.83,3.08,33.14,2.18,11321105819.0,8107113804.0,0.0,0.25,2.01,5.45
4910,601598,中国外运,5.83,-1.69,-0.1,231601.0,135341841.0,2.19,5.93,5.8,5.9,5.93,1.04,0.45,11.71,1.05,41822969653.0,30068051423.0,0.0,0.17,-5.82,-3.8
4911,600501,航天晨光,27.41,-1.69,-0.47,230437.0,633440123.0,2.44,27.89,27.21,27.5,27.88,0.53,5.39,-77.7,6.8,11726661322.0,11726661322.0,0.0,0.0,22.64,-9.03
4912,300338,ST开元,3.5,-1.69,-0.06,101372.0,34965314.0,5.9,3.55,3.34,3.55,3.56,1.74,2.9,-16.65,-36.44,1409186422.0,1222764347.0,0.0,0.0,-10.26,-7.89
4913,300049,福瑞医科,73.9,-1.7,-1.28,63933.0,475890665.3,3.18,75.8,73.41,74.2,75.18,0.76,2.74,131.26,10.28,19581719010.0,17255749174.0,0.09,0.11,4.42,4.96
4914,300572,安车检测,28.37,-1.7,-0.49,55013.0,156742650.24,2.11,28.88,28.27,28.75,28.86,0.81,3.0,-229.93,3.67,6496412596.0,5208649755.0,0.04,0.0,-13.29,-0.21
4915,605199,ST葫芦娃,6.89,-1.71,-0.12,40138.0,27718059.0,1.43,6.96,6.86,6.95,7.01,0.6,1.0,-184.37,4.0,2756749301.0,2756749301.0,-0.14,0.15,-23.1,-9.58
4916,001979,招商蛇口,9.76,-1.71,-0.17,729174.0,715367687.91,3.02,10.0,9.7,9.83,9.93,0.72,0.87,26.43,0.89,87996473989.0,82120866617.0,-0.1,0.1,2.95,12.96
4917,600633,浙数文化,14.92,-1.71,-0.26,442470.0,671113190.0,5.2,15.59,14.8,14.8,15.18,0.43,3.49,26.53,1.85,18919671122.0,18919671122.0,-0.13,0.07,9.06,16.02
4918,601319,中国人保,9.17,-1.71,-0.16,708123.0,653305209.0,2.47,9.37,9.14,9.29,9.33,0.78,0.2,6.5,1.31,405533993646.0,325514427866.0,0.11,0.22,4.09,2.46
4919,688237,超卓航科,51.38,-1.72,-0.9,7752.0,39863313.0,2.07,52.2,51.12,52.0,52.28,0.43,0.86,310.21,3.8,4607858694.0,4607858694.0,-0.14,0.33,-13.21,5.39
4920,600827,百联股份,9.16,-1.72,-0.16,146361.0,134764827.0,2.15,9.33,9.13,9.26,9.32,0.86,0.91,41.54,0.82,16342979952.0,14696761267.0,-0.11,0.11,0.77,1.89
4921,688311,盟升电子,45.88,-1.73,-0.81,66753.0,310223758.0,3.32,47.25,45.7,46.16,46.69,0.62,3.98,-121.53,4.87,7704190980.0,7704190980.0,0.15,0.2,23.23,0.61
4922,920592,华信永道,40.86,-1.73,-0.72,17224.0,70794773.98,2.6,41.78,40.7,41.06,41.58,0.48,3.43,-74.63,9.59,3301283700.0,2054674151.0,0.0,-0.02,0.07,3.78
4923,688106,金宏气体,23.87,-1.73,-0.42,193427.0,465420878.0,3.79,24.6,23.68,24.11,24.29,0.79,4.01,74.41,3.89,11504809060.0,11504809060.0,0.29,0.25,17.24,21.85
4924,002847,盐津铺子,72.54,-1.73,-1.28,31771.0,231163607.05,2.94,74.3,72.13,74.01,73.82,0.93,1.29,24.54,9.26,19782360115.0,17909608645.0,0.11,0.35,3.7,6.19
4925,920375,派诺科技,14.75,-1.73,-0.26,28219.0,42022186.93,2.8,15.15,14.73,15.01,15.01,0.53,4.35,-132.57,1.99,1603027773.0,957513773.0,-0.54,-0.61,-9.23,12.85
4926,000691,*ST亚太,9.01,-1.74,-0.16,93970.0,85475076.56,3.6,9.27,8.94,9.17,9.17,0.77,2.91,-85.93,-42.48,4368994050.0,2912662700.0,0.0,0.11,1.81,27.8
4927,688568,中科星图,73.5,-1.74,-1.3,227057.0,1681692778.0,4.22,76.22,73.06,74.78,74.8,0.46,2.81,304.12,15.36,59393800032.0,59393800032.0,0.15,0.42,74.5,24.58
4928,300445,康斯特,24.86,-1.74,-0.44,49532.0,123823208.4,2.29,25.4,24.82,25.08,25.3,0.53,3.49,41.99,4.15,5281010123.0,3531729511.0,0.0,0.0,22.83,-4.6
4929,600280,中央商场,3.95,-1.74,-0.07,360924.0,142725302.0,2.99,4.05,3.93,4.0,4.02,0.56,3.2,-62.44,7.23,4456922413.0,4456922413.0,0.0,0.25,17.91,2.6
4930,600509,天富能源,9.03,-1.74,-0.16,447486.0,403778292.0,2.83,9.2,8.94,9.13,9.19,0.69,3.26,24.87,1.6,12410808585.0,12410808585.0,0.0,0.22,8.66,9.32
4931,600345,长江通信,32.67,-1.74,-0.58,137345.0,451233138.0,3.01,33.38,32.38,33.06,33.25,0.62,6.49,485.47,3.06,10768428352.0,6911642233.0,0.03,0.28,20.11,-5.74
4932,002772,众兴菌业,15.17,-1.75,-0.27,93995.0,142240443.99,4.15,15.58,14.94,15.42,15.44,0.85,2.41,21.89,1.76,5965471416.0,5918092381.0,0.13,0.13,26.31,3.98
4933,002347,泰尔股份,10.03,-1.76,-0.18,339377.0,340268162.4,2.64,10.13,9.86,10.0,10.21,0.39,6.88,-70.71,4.42,5062163828.0,4948630497.0,0.2,0.2,37.21,-18.98
4934,600195,中牧股份,8.39,-1.76,-0.15,185873.0,155929653.0,2.58,8.53,8.31,8.5,8.54,0.76,1.82,28.51,1.5,8567433901.0,8567433901.0,0.0,0.0,12.92,6.61
4935,301201,诚达药业,41.39,-1.76,-0.74,36565.0,153038038.25,3.3,42.67,41.28,42.14,42.13,0.51,3.37,286.33,3.01,6403605175.0,4492648743.0,0.0,0.0,26.57,1.7
4936,002063,远光软件,6.69,-1.76,-0.12,746328.0,503976924.08,2.64,6.86,6.68,6.76,6.81,0.75,4.23,77.61,3.39,12778338536.0,11799305432.0,0.0,0.0,3.4,10.21
4937,300629,新劲刚,25.17,-1.76,-0.45,142047.0,360185684.08,2.34,25.7,25.1,25.37,25.62,0.4,6.55,422.78,3.72,6328327582.0,5457712711.0,0.28,0.08,28.03,5.85
4938,605336,帅丰电器,17.89,-1.76,-0.32,55732.0,100082038.0,5.82,18.6,17.54,18.05,18.21,1.18,3.04,835.49,1.76,3281248731.0,3281248731.0,0.34,0.34,14.68,13.66
4939,603567,珍宝岛,8.87,-1.77,-0.16,312584.0,280585601.0,5.76,9.3,8.78,9.03,9.03,2.41,3.33,-16.78,1.15,8346639088.0,8333724448.0,0.0,0.0,-20.31,-0.67
4940,000858,五 粮 液,103.05,-1.77,-1.86,262283.0,2711884886.18,1.62,104.7,103.0,104.62,104.91,1.39,0.68,13.95,2.81,399999704915.0,399982856962.0,0.0,0.04,-12.45,-2.73
4941,601939,建设银行,8.86,-1.77,-0.16,1261186.0,1125260943.0,2.33,9.06,8.85,9.03,9.02,1.25,1.31,6.75,0.68,2317779379727.0,84999806389.0,-0.11,0.0,-4.11,-4.53
4942,688223,晶科能源,5.54,-1.77,-0.1,1191017.0,664358926.0,2.84,5.67,5.51,5.58,5.64,0.75,1.19,-10.6,2.03,55428828470.0,55428828470.0,0.0,0.18,1.28,-1.77
4943,002561,徐家汇,9.41,-1.77,-0.17,162674.0,152759198.5,3.13,9.62,9.32,9.49,9.58,0.87,3.93,-1412.04,1.79,3912329830.0,3899876325.0,0.0,-0.32,7.05,7.18
4944,300612,宣亚国际,18.89,-1.77,-0.34,173480.0,330734285.11,3.54,19.48,18.8,18.88,19.23,0.49,9.64,-133.35,6.95,3408785429.0,3397923679.0,0.37,0.27,32.93,6.06
4945,301551,无线传媒,34.8,-1.78,-0.63,55918.0,195315611.05,1.83,35.38,34.73,35.17,35.43,0.49,3.62,48.09,5.44,13920348000.0,5378469456.0,0.03,0.06,-6.38,10.3
4946,002773,康弘药业,33.05,-1.78,-0.6,94430.0,314313091.43,2.56,33.83,32.97,33.5,33.65,0.82,1.37,22.11,3.32,30449657530.0,22699864658.0,0.0,0.15,2.2,10.28
4947,002434,万里扬,9.94,-1.78,-0.18,306934.0,305921514.64,1.58,10.05,9.89,10.0,10.12,0.76,2.34,28.72,2.19,13047244000.0,13034730037.0,-0.1,0.0,5.63,4.3
4948,601872,招商轮船,11.05,-1.78,-0.2,829974.0,917595869.0,3.2,11.28,10.92,11.17,11.25,0.84,1.03,20.28,2.19,89223650447.0,89223650447.0,-0.27,0.45,33.13,23.05
4949,688787,海天瑞声,164.27,-1.78,-2.97,31557.0,519867467.0,4.24,168.59,161.5,164.0,167.24,0.49,5.23,1778.16,13.56,9909617319.0,9909617319.0,0.09,0.17,42.91,41.62
4950,000712,锦龙股份,12.11,-1.78,-0.22,150984.0,183478769.32,1.78,12.28,12.06,12.21,12.33,0.78,1.69,53.48,4.28,10850560000.0,10847340254.0,0.0,0.08,-12.56,0.75
4951,002127,南极电商,3.29,-1.79,-0.06,539935.0,178548715.61,2.39,3.36,3.28,3.34,3.35,0.61,2.71,141.55,1.94,8076523626.0,6562671560.0,0.0,0.0,-6.0,-2.37
4952,300010,豆神教育,7.63,-1.8,-0.14,1155660.0,890552162.5,3.22,7.85,7.6,7.8,7.77,0.54,6.95,128.87,8.84,15768254588.0,12691227601.0,0.13,0.26,8.07,5.39
4953,300085,银之杰,41.02,-1.8,-0.75,262456.0,1088504553.17,2.9,42.09,40.88,41.3,41.77,0.49,4.03,-365.98,57.88,28986394746.0,26745567517.0,-0.17,0.05,-16.51,2.32
4954,600796,钱江生化,6.54,-1.8,-0.12,129146.0,84691688.0,1.95,6.65,6.52,6.61,6.66,0.63,4.15,28.08,1.66,5667470910.0,2037065394.0,0.15,0.0,6.51,7.92
4955,605008,长鸿高科,14.73,-1.8,-0.27,42444.0,62768645.0,1.67,14.95,14.7,14.77,15.0,0.45,0.66,444.35,4.73,9515026358.0,9515026358.0,0.0,0.07,-20.89,3.22
4956,601816,京沪高铁,4.91,-1.8,-0.09,2442532.0,1206058832.0,2.0,5.0,4.9,4.99,5.0,1.18,0.5,17.49,1.18,240225085707.0,240225085707.0,-0.2,-0.2,-5.94,-4.66
4957,600795,国电电力,4.89,-1.81,-0.09,1820672.0,895034468.0,2.01,4.98,4.88,4.98,4.98,0.64,1.02,9.65,1.42,87216177311.0,87216177311.0,0.0,-0.2,-6.14,-2.98
4958,601107,四川成渝,5.98,-1.81,-0.11,92379.0,55522646.0,2.3,6.1,5.96,6.08,6.09,0.92,0.43,10.55,1.09,18287198800.0,12933185200.0,-0.17,0.0,4.18,-1.64
4959,002244,滨江集团,10.79,-1.82,-0.2,412480.0,446547732.56,3.82,11.11,10.69,11.1,10.99,0.72,1.54,10.52,1.13,33572479573.0,28980854148.0,0.09,0.09,-2.62,7.36
4960,002792,通宇通讯,45.3,-1.82,-0.84,639761.0,2939395020.7,6.74,47.1,43.99,46.14,46.14,0.8,18.94,704.16,8.51,23729772159.0,15303449035.0,0.0,0.02,134.35,6.09
4961,601963,重庆银行,10.25,-1.82,-0.19,106780.0,109760504.0,2.49,10.44,10.18,10.4,10.44,0.96,0.57,5.47,0.65,35614529850.0,19263894106.0,0.0,-0.1,-0.29,-3.85
4962,002264,新 华 都,10.17,-1.83,-0.19,682800.0,695204639.0,5.5,10.42,9.85,10.0,10.36,0.62,10.43,30.86,3.67,7320480921.0,6659141178.0,0.0,0.0,48.68,15.18
4963,300374,中铁装配,16.67,-1.83,-0.31,87548.0,145598592.34,2.12,16.86,16.5,16.82,16.98,0.88,4.49,-58.99,5.04,4099358658.0,3249559782.0,-0.06,0.0,-2.23,6.38
4964,300733,西菱动力,18.74,-1.83,-0.35,62583.0,117872806.62,1.99,19.08,18.7,19.01,19.09,0.75,2.78,56.71,3.35,5728373487.0,4225569823.0,0.0,0.0,-0.85,-0.27
4965,000543,皖能电力,8.56,-1.83,-0.16,334105.0,286723060.1,2.06,8.7,8.52,8.7,8.72,0.82,1.47,7.64,1.13,19404350113.0,19404350113.0,0.0,0.0,-1.04,7.67
4966,002301,齐心集团,8.04,-1.83,-0.15,269661.0,218300400.95,3.17,8.24,7.98,8.12,8.19,0.64,3.76,30.98,1.85,5799315781.0,5772641393.0,-0.12,0.12,26.02,4.69
4967,300181,佐力药业,17.18,-1.83,-0.32,150825.0,260022777.94,1.83,17.42,17.1,17.38,17.5,0.91,2.5,17.72,3.87,12049834415.0,10358009588.0,-0.17,0.17,-6.73,6.31
4968,603703,盛洋科技,15.55,-1.83,-0.29,247349.0,385499212.0,3.03,15.85,15.37,15.69,15.84,0.42,5.96,678.33,7.8,6452971966.0,6452971966.0,0.0,0.0,27.04,6.65
4969,600370,三房巷,2.68,-1.83,-0.05,521988.0,139981901.0,3.66,2.73,2.63,2.7,2.73,0.59,1.34,-16.78,2.12,10443092790.0,10443092790.0,-0.37,0.0,16.02,18.58
4970,601825,沪农商行,8.6,-1.83,-0.16,301514.0,262165121.0,2.85,8.83,8.58,8.79,8.76,1.05,0.32,5.89,0.66,82942222227.0,80620196066.0,-0.35,0.0,-1.83,-7.43
4971,603363,傲农生物,4.27,-1.84,-0.08,430599.0,183943522.0,1.84,4.33,4.25,4.31,4.35,0.59,2.11,20.14,3.33,11114646997.0,8731986997.0,0.0,0.0,-17.25,-7.38
4972,603697,有友食品,13.31,-1.84,-0.25,70448.0,94091786.0,2.21,13.58,13.28,13.56,13.56,0.99,1.65,24.57,3.23,5692581824.0,5692581824.0,0.08,0.23,12.23,8.65
4973,600886,国投电力,13.26,-1.85,-0.25,303015.0,404474760.0,2.07,13.52,13.24,13.52,13.51,1.07,0.41,12.21,1.6,106139593914.0,98842424108.0,0.08,0.15,-7.14,1.07
4974,002557,洽洽食品,23.4,-1.85,-0.44,80839.0,189708903.79,2.1,23.75,23.25,23.66,23.84,0.81,1.6,52.84,2.28,11837011376.0,11811699011.0,0.17,0.26,6.36,8.23
4975,688119,中钢洛耐,6.88,-1.85,-0.13,372510.0,259914488.0,4.28,7.14,6.84,7.0,7.01,0.47,3.31,255.95,2.6,7740000000.0,7740000000.0,0.29,0.15,51.88,23.08
4976,603332,苏州龙杰,14.33,-1.85,-0.27,152951.0,217006535.0,5.0,14.66,13.93,14.6,14.6,1.44,7.07,42.59,2.43,3100255147.0,3100255147.0,0.0,0.21,7.18,3.24
4977,002985,北摩高科,38.16,-1.85,-0.72,219811.0,835898226.37,4.12,38.98,37.38,38.0,38.88,1.04,12.51,74.47,4.84,12663533376.0,6703597461.0,0.08,0.16,25.69,20.26
4978,002560,通达股份,10.57,-1.86,-0.2,503555.0,532634716.23,2.97,10.74,10.42,10.69,10.77,0.65,11.12,31.58,2.07,5557056685.0,4787533541.0,0.0,0.09,22.91,4.86
4979,688500,慧辰股份,64.86,-1.86,-1.23,24172.0,157677888.0,2.78,66.5,64.66,65.27,66.09,0.45,3.3,-84.87,6.86,4883744611.0,4755269923.0,0.0,0.28,-8.17,5.02
4980,600690,海尔智家,25.89,-1.86,-0.49,536151.0,1396983984.0,2.01,26.39,25.86,26.33,26.38,1.18,0.86,10.48,2.06,242786831639.0,161890905561.0,0.04,0.04,1.01,-0.77
4981,000560,我爱我家,3.16,-1.86,-0.06,3733918.0,1190318251.6,4.66,3.29,3.14,3.26,3.22,1.4,16.55,131.89,0.79,7443382689.0,7128765562.0,0.0,0.0,8.97,8.22
4982,000610,西安旅游,13.2,-1.86,-0.25,146898.0,193524248.12,2.83,13.43,13.05,13.32,13.45,0.54,6.24,-29.17,19.99,3125072293.0,3108656681.0,0.08,0.15,7.58,5.94
4983,002251,步步高,5.24,-1.87,-0.1,1009908.0,530556615.04,2.43,5.35,5.22,5.3,5.34,0.76,4.69,46.85,1.72,14088786370.0,11278953904.0,-0.19,0.0,-8.23,-1.32
4984,601088,中国神华,40.08,-1.88,-0.77,320677.0,1291860035.0,2.4,40.98,40.0,40.98,40.85,1.3,0.19,15.29,2.01,796330279796.0,660960801236.0,-0.05,0.1,-3.91,-1.04
4985,600825,新华传媒,6.77,-1.88,-0.13,201772.0,137774823.0,2.17,6.92,6.77,6.83,6.9,0.38,1.93,421.04,2.89,7073890745.0,7073890745.0,-0.15,-0.15,-0.29,9.55
4986,301230,泓博医药,46.36,-1.88,-0.89,131185.0,613910126.88,6.98,48.3,45.0,45.92,47.25,0.62,10.44,139.67,6.39,6471235008.0,5823549879.0,-0.04,-0.17,37.16,55.73
4987,600199,金种子酒,9.42,-1.88,-0.18,134930.0,127726782.0,2.29,9.61,9.39,9.6,9.6,1.66,2.05,-46.24,3.0,6196446082.0,6196446082.0,0.0,0.21,-8.9,-2.69
4988,301126,达嘉维康,13.5,-1.89,-0.26,90130.0,121671740.96,3.34,13.79,13.33,13.76,13.76,0.61,6.54,408.0,1.59,2772943200.0,1861424132.0,-0.15,0.07,11.57,9.85
4989,920090,同辉信息,7.27,-1.89,-0.14,113799.0,83968993.23,5.4,7.6,7.2,7.31,7.41,0.47,8.41,-26.48,22.57,1449154879.0,983975598.0,0.14,0.14,2.39,14.49
4990,605011,杭州热电,20.77,-1.89,-0.4,36242.0,75502358.0,1.37,21.04,20.75,21.01,21.17,0.8,0.91,42.94,3.48,8310077000.0,8310077000.0,0.0,-0.05,-5.76,1.61
4991,002570,贝因美,6.22,-1.89,-0.12,526785.0,328451261.7,1.89,6.32,6.2,6.28,6.34,0.7,4.88,47.4,3.91,6717869531.0,6717570971.0,0.0,0.0,-1.27,1.63
4992,603533,掌阅科技,24.35,-1.89,-0.47,198447.0,488211668.0,3.46,25.15,24.29,24.3,24.82,0.5,4.52,-37.0,4.62,10687137932.0,10687137932.0,0.04,0.08,22.42,10.08
4993,600995,南网储能,13.93,-1.9,-0.27,227880.0,318274512.0,1.55,14.1,13.88,14.1,14.2,0.71,0.71,23.3,1.99,44520360864.0,44520360864.0,0.07,0.07,8.74,10.82
4994,603779,威龙股份,6.67,-1.91,-0.13,69336.0,46250395.0,1.62,6.74,6.63,6.7,6.8,1.17,2.09,-143.84,4.05,2214991969.0,2214991969.0,0.0,0.0,-5.92,3.57
4995,300317,珈伟新能,4.1,-1.91,-0.08,290982.0,119815846.72,1.67,4.16,4.09,4.15,4.18,0.63,3.51,-62.1,2.18,3403772461.0,3398544961.0,0.0,0.0,1.49,6.77
