日期,样本代码,样本简称,所属行业,总市值(亿元),权重（%）
2026-01-30,601187,厦门银行,金融,184.74,0.02
2026-01-30,605180,华生科技,可选消费,26.01,0.0
2026-01-30,300986,志特新材,原材料,153.87,0.02
2026-01-30,605300,佳禾食品,主要消费,54.26,0.0
2026-01-30,605080,浙江自然,可选消费,36.86,0.0
2026-01-30,688113,联测科技,工业,28.91,0.0
2026-01-30,2611,东方精工,工业,218.14,0.03
2026-01-30,2426,胜利精密,信息技术,142.23,0.02
2026-01-30,300529,健帆生物,医药卫生,159.8,0.02
2026-01-30,2977,天箭科技,工业,36.58,0.0
2026-01-30,600366,宁波韵升,原材料,155.4,0.02
2026-01-30,688696,极米科技,可选消费,65.61,0.01
2026-01-30,600230,沧州大化,原材料,93.97,0.01
2026-01-30,688017,绿的谐波,工业,419.83,0.05
2026-01-30,603650,彤程新材,原材料,350.87,0.03
2026-01-30,603501,豪威集团,信息技术,1466.64,0.19
2026-01-30,300005,探路者,可选消费,120.45,0.02
2026-01-30,2218,拓日新能,工业,83.37,0.01
2026-01-30,958,电投产融,金融,1132.73,0.02
2026-01-30,688398,赛特新材,原材料,39.02,0.0
2026-01-30,603356,华菱精工,工业,23.65,0.0
2026-01-30,603320,迪贝电气,工业,32.53,0.0
2026-01-30,600478,科力远,工业,116.75,0.02
2026-01-30,300901,中胤时尚,可选消费,42.02,0.0
2026-01-30,2987,京北方,信息技术,165.16,0.01
2026-01-30,300227,光韵达,信息技术,65.29,0.01
2026-01-30,623,吉林敖东,医药卫生,244.44,0.03
2026-01-30,301096,百诚医药,医药卫生,56.15,0.01
2026-01-30,688032,禾迈股份,工业,128.03,0.01
2026-01-30,301218,华是科技,信息技术,43.36,0.0
2026-01-30,1311,多利科技,可选消费,133.27,0.01
2026-01-30,688281,华秦科技,工业,265.21,0.02
2026-01-30,300568,星源材质,工业,186.11,0.03
2026-01-30,300578,会畅科技,电信业务,49.49,0.01
2026-01-30,300592,华凯易佰,可选消费,57.42,0.01
2026-01-30,300595,欧普康视,医药卫生,141.46,0.01
2026-01-30,300596,利安隆,原材料,107.46,0.01
2026-01-30,300610,晨化股份,原材料,26.19,0.0
2026-01-30,300627,华测导航,电信业务,305.31,0.04
2026-01-30,300641,正丹股份,原材料,111.42,0.01
2026-01-30,300658,延江股份,主要消费,59.9,0.01
2026-01-30,300675,建科院,工业,24.19,0.0
2026-01-30,300684,中石科技,原材料,168.71,0.02
2026-01-30,300689,澄天伟业,电信业务,65.7,0.01
2026-01-30,300690,双一科技,工业,52.05,0.01
2026-01-30,300691,联合光电,信息技术,46.2,0.01
2026-01-30,300720,海川智能,信息技术,66.3,0.0
2026-01-30,300724,捷佳伟创,工业,479.6,0.07
2026-01-30,300727,润禾材料,原材料,63.64,0.01
2026-01-30,300751,迈为股份,工业,867.61,0.09
2026-01-30,300757,罗博特科,工业,635.84,0.07
2026-01-30,300768,迪普科技,信息技术,119.17,0.01
2026-01-30,300771,智莱科技,信息技术,36.02,0.0
2026-01-30,300772,运达股份,工业,153.12,0.02
2026-01-30,300774,倍杰特,公用事业,94.71,0.01
2026-01-30,300776,帝尔激光,工业,240.99,0.02
2026-01-30,300789,唐源电气,工业,32.6,0.0
2026-01-30,300797,钢研纳克,工业,68.47,0.0
2026-01-30,300811,铂科新材,原材料,228.98,0.02
2026-01-30,300813,泰林生物,工业,29.85,0.0
2026-01-30,605255,天普股份,可选消费,163.23,0.01
2026-01-30,605003,众望布艺,可选消费,40.25,0.0
2026-01-30,688095,福昕软件,信息技术,97.92,0.01
2026-01-30,605198,安德利,主要消费,127.58,0.0
2026-01-30,605136,丽人丽妆,可选消费,46.93,0.0
2026-01-30,605018,长华集团,可选消费,53.31,0.0
2026-01-30,605169,洪通燃气,公用事业,38.98,0.0
2026-01-30,688133,泰坦科技,原材料,41.93,0.01
2026-01-30,600032,浙江新能,公用事业,189.49,0.01
2026-01-30,300992,泰福泵业,工业,31.35,0.0
2026-01-30,605090,九丰能源,公用事业,318.81,0.03
2026-01-30,300614,百川畅银,工业,25.13,0.0
2026-01-30,301025,读客文化,可选消费,44.59,0.0
2026-01-30,688728,格科微,信息技术,418.95,0.02
2026-01-30,301059,金三江,原材料,31.67,0.0
2026-01-30,301408,华人健康,医药卫生,84.12,0.01
2026-01-30,688522,纳睿雷达,工业,123.83,0.01
2026-01-30,920422,润普食品,主要消费,0.0,0.0
2026-01-30,1337,四川黄金,原材料,277.96,0.02
2026-01-30,301322,绿通科技,可选消费,40.0,0.0
2026-01-30,920720,吉冈精密,可选消费,0.0,0.0
2026-01-30,920821,则成电子,信息技术,0.0,0.0
2026-01-30,920163,方大新材,原材料,0.0,0.0
2026-01-30,920167,同享科技,工业,0.0,0.0
2026-01-30,920199,倍益康,医药卫生,0.0,0.0
2026-01-30,920204,沪江材料,原材料,0.0,0.0
2026-01-30,920299,灿能电力,工业,0.0,0.0
2026-01-30,920608,丰安股份,工业,0.0,0.0
2026-01-30,920396,常辅股份,工业,0.0,0.0
2026-01-30,920374,云里物里,电信业务,0.0,0.0
2026-01-30,688235,百济神州,医药卫生,319.0,0.06
2026-01-30,301138,华研精机,工业,47.94,0.0
2026-01-30,301282,金禄电子,信息技术,42.21,0.0
2026-01-30,300847,中船汉光,工业,51.45,0.0
2026-01-30,605266,健之佳,医药卫生,31.19,0.0
2026-01-30,688027,国盾量子,电信业务,642.06,0.07
2026-01-30,605151,西上海,可选消费,30.81,0.0
2026-01-30,605299,舒华体育,可选消费,46.12,0.0
2026-01-30,300923,研奥股份,工业,22.06,0.0
2026-01-30,3029,吉大正元,信息技术,47.67,0.01
2026-01-30,688658,悦康药业,医药卫生,109.17,0.01
2026-01-30,688070,纵横股份,工业,56.49,0.0
2026-01-30,605208,永茂泰,原材料,47.21,0.0
2026-01-30,688100,威胜信息,电信业务,201.49,0.01
2026-01-30,688096,京源环保,工业,20.68,0.0
2026-01-30,688028,沃尔德,工业,138.57,0.02
2026-01-30,600666,奥瑞德,信息技术,96.58,0.01
2026-01-30,600370,三房巷,原材料,99.37,0.0
2026-01-30,600326,西藏天路,原材料,147.15,0.02
2026-01-30,300121,阳谷华泰,原材料,60.86,0.01
2026-01-30,300081,恒信东方,电信业务,32.66,0.01
2026-01-30,2144,宏达高科,可选消费,26.69,0.0
2026-01-30,885,城发环境,工业,90.53,0.0
2026-01-30,524,岭南控股,可选消费,85.38,0.01
2026-01-30,600758,辽宁能源,能源,52.48,0.01
2026-01-30,2312,川发龙蟒,原材料,232.75,0.02
2026-01-30,2102,能特科技,工业,85.9,0.01
2026-01-30,2165,红 宝 丽,原材料,93.89,0.01
2026-01-30,603955,大千生态,工业,40.17,0.0
2026-01-30,600851,海欣股份,医药卫生,56.92,0.01
2026-01-30,600769,祥龙电业,公用事业,46.23,0.01
2026-01-30,920571,国航远洋,工业,0.0,0.0
2026-01-30,301265,华新环保,工业,45.42,0.0
2026-01-30,688172,燕东微,信息技术,666.13,0.02
2026-01-30,300821,东岳硅材,原材料,146.76,0.01
2026-01-30,300823,建科智能,工业,22.21,0.0
2026-01-30,300832,新产业,医药卫生,423.35,0.03
2026-01-30,300833,浩洋股份,工业,58.02,0.0
2026-01-30,300834,星辉环材,原材料,47.71,0.0
2026-01-30,300835,龙磁科技,原材料,95.89,0.01
2026-01-30,300836,佰奥智能,工业,55.54,0.01
2026-01-30,300837,浙矿股份,工业,51.92,0.0
2026-01-30,300842,帝科股份,工业,157.5,0.02
2026-01-30,300853,申昊科技,工业,31.11,0.0
2026-01-30,300856,科思股份,主要消费,65.26,0.0
2026-01-30,300861,美畅股份,工业,113.68,0.01
2026-01-30,300865,大宏立,工业,27.82,0.0
2026-01-30,300867,圣元环保,工业,52.53,0.01
2026-01-30,300892,品渥食品,主要消费,31.52,0.0
2026-01-30,300896,爱美客,医药卫生,422.81,0.04
2026-01-30,300906,日月明,工业,27.62,0.0
2026-01-30,300910,瑞丰新材,原材料,179.01,0.02
2026-01-30,300913,兆龙互连,电信业务,179.31,0.01
2026-01-30,300915,海融科技,主要消费,32.37,0.0
2026-01-30,300928,华安鑫创,可选消费,25.76,0.0
2026-01-30,300930,屹通新材,原材料,32.32,0.0
2026-01-30,300941,创识科技,信息技术,45.56,0.0
2026-01-30,300980,祥源新材,原材料,51.1,0.01
2026-01-30,301022,海泰科,可选消费,35.81,0.0
2026-01-30,301040,中环海陆,工业,33.19,0.0
2026-01-30,301043,绿岛风,工业,48.38,0.0
2026-01-30,301046,能辉科技,工业,42.81,0.0
2026-01-30,301063,海锅股份,工业,27.12,0.0
2026-01-30,301065,本立科技,原材料,25.2,0.0
2026-01-30,301085,亚康股份,信息技术,49.2,0.0
2026-01-30,300898,熊猫乳品,主要消费,35.41,0.0
2026-01-30,3027,同兴科技,工业,29.37,0.0
2026-01-30,3026,中晶科技,信息技术,45.11,0.0
2026-01-30,688699,明微电子,信息技术,75.05,0.01
2026-01-30,605228,神通科技,可选消费,64.1,0.0
2026-01-30,300929,华骐环保,工业,15.78,0.0
2026-01-30,300935,盈建科,信息技术,30.62,0.0
2026-01-30,688628,优利德,信息技术,41.85,0.0
2026-01-30,688607,康众医疗,医药卫生,56.03,0.01
2026-01-30,688103,国力电子,工业,61.35,0.01
2026-01-30,301258,富士莱,医药卫生,31.38,0.0
2026-01-30,1319,铭科精技,可选消费,42.73,0.0
2026-01-30,603097,江苏华辰,工业,56.52,0.0
2026-01-30,920249,利尔达,信息技术,0.0,0.0
2026-01-30,920223,荣亿精密,信息技术,0.0,0.0
2026-01-30,920505,九菱科技,工业,0.0,0.0
2026-01-30,301270,汉仪股份,信息技术,39.25,0.01
2026-01-30,301296,新巨丰,原材料,38.01,0.0
2026-01-30,1283,豪鹏科技,信息技术,69.04,0.01
2026-01-30,301501,恒鑫生活,可选消费,63.39,0.0
2026-01-30,301616,浙江华业,工业,42.08,0.0
2026-01-30,301560,众捷汽车,可选消费,44.27,0.0
2026-01-30,2094,青岛金王,可选消费,60.45,0.01
2026-01-30,600203,福日电子,信息技术,72.82,0.01
2026-01-30,2086,东方海洋,主要消费,44.66,0.01
2026-01-30,688611,杭州柯林,工业,91.82,0.01
2026-01-30,688488,艾迪药业,医药卫生,69.85,0.01
2026-01-30,300043,星辉娱乐,信息技术,83.61,0.01
2026-01-30,301123,奕东电子,信息技术,148.64,0.01
2026-01-30,600676,交运股份,工业,80.12,0.01
2026-01-30,2728,特一药业,医药卫生,60.93,0.01
2026-01-30,600622,光大嘉宝,房地产,43.04,0.0
2026-01-30,2919,名臣健康,信息技术,66.87,0.01
2026-01-30,688159,有方科技,信息技术,54.98,0.01
2026-01-30,603138,海量数据,信息技术,51.87,0.01
2026-01-30,300158,振东制药,医药卫生,56.76,0.01
2026-01-30,688257,新锐股份,工业,136.73,0.02
2026-01-30,600135,乐凯胶片,原材料,53.12,0.01
2026-01-30,2356,赫美集团,公用事业,52.71,0.01
2026-01-30,600738,丽尚国潮,房地产,40.81,0.0
2026-01-30,603602,纵横通信,可选消费,35.58,0.0
2026-01-30,1239,永达股份,工业,39.7,0.0
2026-01-30,2951,金时科技,工业,55.08,0.0
2026-01-30,600684,珠江股份,房地产,53.76,0.01
2026-01-30,300536,农尚环境,信息技术,27.1,0.0
2026-01-30,920405,海希通讯,工业,0.0,0.0
2026-01-30,688277,天智航,医药卫生,104.88,0.01
2026-01-30,688580,伟思医疗,医药卫生,53.08,0.0
2026-01-30,3019,宸展光电,信息技术,54.8,0.01
2026-01-30,2192,融捷股份,原材料,141.85,0.02
2026-01-30,2532,天山铝业,原材料,872.52,0.1
2026-01-30,300416,苏试试验,工业,93.01,0.01
2026-01-30,688682,霍莱沃,工业,51.29,0.0
2026-01-30,688395,正弦电气,工业,22.73,0.0
2026-01-30,300990,同飞股份,工业,144.67,0.01
2026-01-30,688355,明志科技,工业,25.05,0.0
2026-01-30,2247,聚力文化,原材料,24.68,0.0
2026-01-30,300889,爱克股份,信息技术,51.25,0.01
2026-01-30,300435,中泰股份,公用事业,119.42,0.01
2026-01-30,300615,欣天科技,电信业务,27.55,0.0
2026-01-30,300606,金太阳,工业,46.14,0.01
2026-01-30,300396,迪瑞医疗,医药卫生,36.27,0.0
2026-01-30,300034,钢研高纳,工业,161.78,0.02
2026-01-30,2841,视源股份,信息技术,274.93,0.03
2026-01-30,953,河化股份,医药卫生,26.29,0.0
2026-01-30,300554,三超新材,工业,28.12,0.0
2026-01-30,603787,新日股份,可选消费,29.85,0.0
2026-01-30,301110,青木科技,可选消费,74.72,0.01
2026-01-30,301128,强瑞技术,工业,109.82,0.01
2026-01-30,301129,瑞纳智能,信息技术,35.56,0.0
2026-01-30,301150,中一科技,工业,95.07,0.01
2026-01-30,301163,宏德股份,工业,24.93,0.0
2026-01-30,301187,欧圣电气,可选消费,62.69,0.0
2026-01-30,301188,力诺药包,可选消费,46.05,0.0
2026-01-30,301201,诚达药业,医药卫生,59.8,0.01
2026-01-30,301212,联盛化学,原材料,33.35,0.0
2026-01-30,301220,亚香股份,主要消费,41.73,0.0
2026-01-30,301227,森鹰窗业,工业,33.03,0.0
2026-01-30,301238,瑞泰新材,工业,152.17,0.01
2026-01-30,301269,华大九天,信息技术,562.35,0.04
2026-01-30,301297,富乐德,工业,304.71,0.01
2026-01-30,301300,远翔新材,原材料,29.78,0.0
2026-01-30,301301,川宁生物,医药卫生,241.74,0.01
2026-01-30,301349,信德新材,工业,49.46,0.0
2026-01-30,301359,东南电子,工业,24.8,0.0
2026-01-30,301363,美好医疗,医药卫生,176.69,0.01
2026-01-30,301373,凌玮科技,原材料,39.52,0.0
2026-01-30,301398,星源卓镁,可选消费,66.55,0.0
2026-01-30,920300,辰光医疗,医药卫生,0.0,0.0
2026-01-30,920685,新芝生物,信息技术,0.0,0.0
2026-01-30,920718,合肥高科,工业,0.0,0.0
2026-01-30,600006,东风股份,可选消费,138.6,0.01
2026-01-30,600052,东望时代,公用事业,40.35,0.0
2026-01-30,600128,苏豪弘业,工业,29.88,0.0
2026-01-30,600131,国网信通,信息技术,232.48,0.02
2026-01-30,600153,建发股份,工业,276.62,0.03
2026-01-30,600156,华升股份,可选消费,33.9,0.0
2026-01-30,600158,中体产业,可选消费,91.35,0.01
2026-01-30,603408,建霖家居,可选消费,59.26,0.0
2026-01-30,688093,世华科技,信息技术,108.28,0.01
2026-01-30,605099,共创草坪,可选消费,173.01,0.0
2026-01-30,301024,霍普股份,工业,24.16,0.0
2026-01-30,301035,润丰股份,原材料,233.04,0.01
2026-01-30,688718,唯赛勃,工业,25.28,0.0
2026-01-30,301041,金百泽,信息技术,30.05,0.0
2026-01-30,688779,五矿新能,工业,192.34,0.02
2026-01-30,301179,泽宇智能,工业,67.78,0.0
2026-01-30,920634,新威凌,原材料,0.0,0.0
2026-01-30,301280,珠城科技,信息技术,80.41,0.0
2026-01-30,688410,山外山,医药卫生,53.37,0.01
2026-01-30,920781,瑞奇智造,工业,0.0,0.0
2026-01-30,301198,喜悦智行,原材料,24.1,0.0
2026-01-30,920252,天宏锂电,工业,0.0,0.0
2026-01-30,300653,正海生物,医药卫生,37.35,0.0
2026-01-30,301033,迈普医学,医药卫生,45.61,0.0
2026-01-30,301630,同宇新材,原材料,71.75,0.0
2026-01-30,603262,技源集团,主要消费,113.2,0.0
2026-01-30,1221,悍高集团,可选消费,271.77,0.0
2026-01-30,300849,锦盛新材,原材料,27.66,0.0
2026-01-30,688060,云涌科技,信息技术,27.92,0.0
2026-01-30,3010,若羽臣,可选消费,117.58,0.01
2026-01-30,300956,英力股份,信息技术,37.51,0.0
2026-01-30,688195,腾景科技,信息技术,266.46,0.03
2026-01-30,603759,海天股份,公用事业,56.8,0.0
2026-01-30,605499,东鹏饮料,主要消费,1300.76,0.08
2026-01-30,600990,四创电子,工业,73.05,0.01
2026-01-30,600351,亚宝药业,医药卫生,47.33,0.01
2026-01-30,300800,力合科技,工业,30.04,0.0
2026-01-30,300707,威唐工业,可选消费,32.84,0.0
2026-01-30,300425,中建环能,工业,35.82,0.0
2026-01-30,2639,雪人集团,工业,152.05,0.02
2026-01-30,2380,科远智慧,信息技术,70.25,0.01
2026-01-30,300851,交大思诺,工业,26.17,0.0
2026-01-30,300626,华瑞股份,工业,36.58,0.0
2026-01-30,300486,东杰智能,工业,118.71,0.02
2026-01-30,300736,百邦科技,可选消费,22.7,0.0
2026-01-30,300588,熙菱信息,信息技术,49.57,0.01
2026-01-30,300505,川金诺,原材料,78.89,0.01
2026-01-30,2990,盛视科技,信息技术,74.1,0.0
2026-01-30,603551,奥普科技,可选消费,43.46,0.0
2026-01-30,603508,思维列控,信息技术,100.35,0.01
2026-01-30,600537,亿晶光电,工业,37.17,0.01
2026-01-30,600177,雅戈尔,可选消费,339.82,0.03
2026-01-30,300762,上海瀚讯,工业,260.29,0.04
2026-01-30,1313,粤海饲料,主要消费,55.23,0.0
2026-01-30,603122,合富中国,医药卫生,70.77,0.01
2026-01-30,688267,中触媒,原材料,56.63,0.01
2026-01-30,601136,首创证券,金融,488.72,0.02
2026-01-30,920367,新赣江,医药卫生,0.0,0.0
2026-01-30,301345,涛涛车业,可选消费,227.04,0.01
2026-01-30,920017,星昊医药,医药卫生,0.0,0.0
2026-01-30,600162,香江控股,房地产,60.79,0.0
2026-01-30,600166,福田汽车,可选消费,233.56,0.02
2026-01-30,600191,华资实业,主要消费,67.21,0.01
2026-01-30,600198,大唐电信,电信业务,125.28,0.01
2026-01-30,600202,哈空调,工业,23.54,0.0
2026-01-30,600207,安彩高科,工业,50.98,0.0
2026-01-30,600212,绿能慧充,工业,55.42,0.01
2026-01-30,600215,派斯林,工业,35.5,0.0
2026-01-30,600287,苏豪时尚,可选消费,25.99,0.0
2026-01-30,600295,鄂尔多斯,原材料,312.54,0.01
2026-01-30,600299,安迪苏,主要消费,295.35,0.01
2026-01-30,600331,宏达股份,原材料,429.52,0.04
2026-01-30,600340,华夏幸福,房地产,61.05,0.01
2026-01-30,600346,恒力石化,原材料,1837.21,0.09
2026-01-30,600361,创新新材,原材料,178.04,0.02
2026-01-30,600382,广东明珠,原材料,66.11,0.01
2026-01-30,600399,抚顺特钢,原材料,128.98,0.02
2026-01-30,600426,华鲁恒升,原材料,796.42,0.1
2026-01-30,600460,士兰微,信息技术,555.63,0.07
2026-01-30,600481,双良节能,工业,167.25,0.02
2026-01-30,600482,中国动力,工业,589.61,0.05
2026-01-30,600495,晋西车轴,工业,58.72,0.01
2026-01-30,688269,凯立新材,原材料,61.03,0.01
2026-01-30,601156,东航物流,工业,295.44,0.02
2026-01-30,301077,星华新材,原材料,52.72,0.0
2026-01-30,301116,益客食品,主要消费,52.13,0.0
2026-01-30,301171,易点天下,可选消费,337.87,0.04
2026-01-30,688110,东芯股份,信息技术,595.49,0.07
2026-01-30,688401,路维光电,信息技术,104.1,0.01
2026-01-30,301283,聚胶股份,原材料,41.58,0.0
2026-01-30,920270,天铭科技,可选消费,0.0,0.0
2026-01-30,301223,中荣股份,原材料,38.1,0.0
2026-01-30,688372,伟测科技,信息技术,195.36,0.03
2026-01-30,920527,夜光明,原材料,0.0,0.0
2026-01-30,605188,国光连锁,主要消费,99.07,0.0
2026-01-30,300758,七彩化学,原材料,73.7,0.01
2026-01-30,300540,蜀道装备,工业,51.51,0.01
2026-01-30,300387,富邦科技,原材料,27.4,0.0
2026-01-30,300318,博晖创新,医药卫生,54.16,0.0
2026-01-30,300118,东方日升,工业,227.2,0.03
2026-01-30,2240,盛新锂能,原材料,325.39,0.05
2026-01-30,2137,实益达,信息技术,58.56,0.01
2026-01-30,603662,柯力传感,信息技术,187.45,0.02
2026-01-30,300549,优德精密,工业,25.36,0.0
2026-01-30,68,华控赛格,工业,35.13,0.0
2026-01-30,603948,建业股份,原材料,50.88,0.0
2026-01-30,603321,梅轮电梯,工业,27.11,0.0
2026-01-30,600617,国新能源,公用事业,58.95,0.0
2026-01-30,300808,久量股份,可选消费,53.5,0.0
2026-01-30,300712,永福股份,工业,52.38,0.01
2026-01-30,2907,华森制药,医药卫生,62.1,0.0
2026-01-30,2418,康盛股份,可选消费,54.43,0.01
2026-01-30,2077,大港股份,信息技术,101.56,0.01
2026-01-30,2780,三夫户外,可选消费,24.67,0.0
2026-01-30,300149,睿智医药,医药卫生,51.99,0.01
2026-01-30,301080,百普赛斯,医药卫生,93.03,0.01
2026-01-30,603150,万朗磁塑,可选消费,39.86,0.0
2026-01-30,1289,龙源电力,公用事业,789.57,0.0
2026-01-30,301102,兆讯传媒,可选消费,52.33,0.0
2026-01-30,688175,高凌信息,电信业务,42.53,0.0
2026-01-30,301320,豪江智能,工业,32.4,0.0
2026-01-30,688472,阿特斯,工业,556.67,0.04
2026-01-30,301383,天键股份,信息技术,55.68,0.0
2026-01-30,301355,南王科技,原材料,25.52,0.0
2026-01-30,600499,科达制造,工业,339.27,0.04
2026-01-30,600517,国网英大,工业,382.56,0.01
2026-01-30,600521,华海药业,医药卫生,235.37,0.03
2026-01-30,600529,山东药玻,医药卫生,135.71,0.02
2026-01-30,600552,凯盛科技,信息技术,137.35,0.02
2026-01-30,600567,山鹰国际,原材料,104.07,0.01
2026-01-30,600589,大位科技,信息技术,150.99,0.02
2026-01-30,600601,方正科技,信息技术,482.51,0.06
2026-01-30,600609,金杯汽车,可选消费,61.31,0.01
2026-01-30,600610,中毅达,原材料,93.27,0.01
